enroll_id,day_of_course,videos_watched,quiz_attempted,forum_posts,subscription_type,completed_course
98,1,1,TRUE,0,Premium,FALSE
98,2,1,TRUE,0,Premium,FALSE
98,3,2,TRUE,1,Premium,FALSE
98,4,1,TRUE,1,Premium,FALSE
98,5,3,FALSE,0,Premium,FALSE
98,6,0,FALSE,0,Premium,FALSE
98,7,1,FALSE,0,Premium,FALSE
98,8,1,TRUE,1,Premium,FALSE
98,9,0,TRUE,0,Premium,FALSE
98,10,0,FALSE,0,Premium,FALSE
98,11,4,TRUE,1,Premium,FALSE
98,12,1,TRUE,2,Premium,FALSE
98,13,2,FALSE,0,Premium,FALSE
98,14,3,TRUE,1,Premium,FALSE
98,15,2,TRUE,1,Premium,FALSE
98,16,3,TRUE,0,Premium,FALSE
98,17,4,FALSE,2,Premium,FALSE
98,18,0,TRUE,0,Premium,FALSE
98,19,1,TRUE,1,Premium,FALSE
98,20,2,TRUE,1,Premium,FALSE
99,1,4,TRUE,0,Free,FALSE
99,2,3,FALSE,1,Free,FALSE
99,3,1,TRUE,1,Free,FALSE
99,4,1,TRUE,1,Free,FALSE
99,5,1,TRUE,0,Free,FALSE
99,6,3,FALSE,1,Free,FALSE
99,7,3,FALSE,0,Free,FALSE
99,8,2,FALSE,0,Free,FALSE
99,9,3,FALSE,0,Free,FALSE
99,10,3,TRUE,0,Free,FALSE
99,11,1,FALSE,2,Free,FALSE
99,12,4,TRUE,0,Free,FALSE
99,13,1,FALSE,1,Free,FALSE
99,14,3,FALSE,1,Free,FALSE
99,15,3,TRUE,0,Free,FALSE
99,16,2,TRUE,0,Free,FALSE
99,17,0,FALSE,0,Free,FALSE
99,18,0,TRUE,0,Free,FALSE
99,19,4,TRUE,0,Free,FALSE
99,20,2,TRUE,0,Free,FALSE
100,1,1,TRUE,0,Free,FALSE
100,2,3,FALSE,0,Free,FALSE
100,3,2,FALSE,0,Free,FALSE
100,4,1,FALSE,1,Free,FALSE
100,5,3,FALSE,0,Free,FALSE
100,6,3,FALSE,1,Free,FALSE
100,7,1,TRUE,1,Free,FALSE
100,8,1,FALSE,1,Free,FALSE
100,9,0,FALSE,1,Free,FALSE
100,10,2,TRUE,1,Free,FALSE
100,11,3,TRUE,0,Free,FALSE
100,12,2,TRUE,0,Free,FALSE
100,13,2,FALSE,1,Free,FALSE
100,14,2,FALSE,1,Free,FALSE
100,15,3,FALSE,2,Free,FALSE
100,16,3,TRUE,0,Free,FALSE
100,17,3,TRUE,0,Free,FALSE
100,18,0,TRUE,1,Free,FALSE
100,19,5,TRUE,0,Free,FALSE
100,20,1,TRUE,0,Free,FALSE
101,1,2,TRUE,0,Free,FALSE
101,2,0,FALSE,1,Free,FALSE
101,3,3,TRUE,1,Free,FALSE
101,4,2,TRUE,0,Free,FALSE
101,5,1,TRUE,1,Free,FALSE
101,6,3,TRUE,0,Free,FALSE
101,7,1,TRUE,1,Free,FALSE
101,8,1,FALSE,0,Free,FALSE
101,9,1,TRUE,1,Free,FALSE
101,10,2,TRUE,0,Free,FALSE
101,11,3,TRUE,1,Free,FALSE
101,12,0,FALSE,2,Free,FALSE
101,13,2,TRUE,0,Free,FALSE
101,14,0,FALSE,1,Free,FALSE
101,15,3,TRUE,0,Free,FALSE
101,16,2,TRUE,2,Free,FALSE
101,17,3,TRUE,1,Free,FALSE
101,18,2,TRUE,0,Free,FALSE
101,19,0,TRUE,0,Free,FALSE
101,20,0,TRUE,0,Free,FALSE
102,1,1,TRUE,1,Free,FALSE
102,2,1,FALSE,2,Free,FALSE
102,3,1,TRUE,0,Free,FALSE
102,4,1,FALSE,0,Free,FALSE
102,5,2,FALSE,1,Free,FALSE
102,6,4,FALSE,0,Free,FALSE
102,7,2,FALSE,0,Free,FALSE
102,8,0,FALSE,0,Free,FALSE
102,9,4,TRUE,0,Free,FALSE
102,10,5,TRUE,2,Free,FALSE
102,11,1,TRUE,0,Free,FALSE
102,12,3,TRUE,1,Free,FALSE
102,13,5,FALSE,2,Free,FALSE
102,14,3,FALSE,1,Free,FALSE
102,15,3,FALSE,1,Free,FALSE
102,16,3,TRUE,0,Free,FALSE
102,17,0,TRUE,0,Free,FALSE
102,18,2,TRUE,1,Free,FALSE
102,19,1,TRUE,1,Free,FALSE
102,20,3,FALSE,0,Free,FALSE
103,1,1,TRUE,1,Free,FALSE
103,2,4,TRUE,0,Free,FALSE
103,3,2,TRUE,0,Free,FALSE
103,4,3,TRUE,1,Free,FALSE
103,5,2,TRUE,0,Free,FALSE
103,6,1,TRUE,2,Free,FALSE
103,7,4,TRUE,2,Free,FALSE
103,8,3,TRUE,1,Free,FALSE
103,9,1,TRUE,0,Free,FALSE
103,10,0,FALSE,0,Free,FALSE
103,11,2,FALSE,0,Free,FALSE
103,12,2,TRUE,0,Free,FALSE
103,13,2,FALSE,1,Free,FALSE
103,14,1,TRUE,1,Free,FALSE
103,15,0,FALSE,1,Free,FALSE
103,16,1,FALSE,1,Free,FALSE
103,17,1,TRUE,0,Free,FALSE
103,18,2,FALSE,1,Free,FALSE
103,19,3,TRUE,1,Free,FALSE
103,20,4,TRUE,0,Free,FALSE
104,1,1,FALSE,0,Premium,FALSE
104,2,2,FALSE,1,Premium,FALSE
104,3,1,FALSE,1,Premium,FALSE
104,4,1,FALSE,0,Premium,FALSE
104,5,0,FALSE,0,Premium,FALSE
104,6,0,FALSE,1,Premium,FALSE
104,7,1,TRUE,3,Premium,FALSE
104,8,1,TRUE,0,Premium,FALSE
104,9,2,TRUE,2,Premium,FALSE
104,10,3,TRUE,2,Premium,FALSE
104,11,1,TRUE,2,Premium,FALSE
104,12,1,TRUE,0,Premium,FALSE
104,13,3,TRUE,0,Premium,FALSE
104,14,1,FALSE,0,Premium,FALSE
104,15,4,TRUE,1,Premium,FALSE
104,16,2,FALSE,1,Premium,FALSE
104,17,1,TRUE,0,Premium,FALSE
104,18,5,TRUE,1,Premium,FALSE
104,19,6,TRUE,0,Premium,FALSE
104,20,3,TRUE,1,Premium,FALSE
105,1,3,FALSE,1,Premium,FALSE
105,2,2,FALSE,0,Premium,FALSE
105,3,2,TRUE,0,Premium,FALSE
105,4,3,TRUE,1,Premium,FALSE
105,5,3,TRUE,0,Premium,FALSE
105,6,4,FALSE,0,Premium,FALSE
105,7,3,FALSE,1,Premium,FALSE
105,8,0,FALSE,2,Premium,FALSE
105,9,2,TRUE,0,Premium,FALSE
105,10,0,TRUE,0,Premium,FALSE
105,11,1,FALSE,0,Premium,FALSE
105,12,5,TRUE,0,Premium,FALSE
105,13,0,TRUE,1,Premium,FALSE
105,14,5,TRUE,0,Premium,FALSE
105,15,3,TRUE,0,Premium,FALSE
105,16,7,TRUE,0,Premium,FALSE
105,17,2,TRUE,0,Premium,FALSE
105,18,0,TRUE,0,Premium,FALSE
105,19,0,FALSE,0,Premium,FALSE
105,20,3,FALSE,2,Premium,FALSE
106,1,0,TRUE,0,Premium,TRUE
106,2,2,TRUE,1,Premium,TRUE
106,3,3,TRUE,0,Premium,TRUE
106,4,1,TRUE,1,Premium,TRUE
106,5,2,TRUE,0,Premium,TRUE
106,6,2,TRUE,0,Premium,TRUE
106,7,3,TRUE,0,Premium,TRUE
106,8,3,TRUE,1,Premium,TRUE
106,9,2,TRUE,0,Premium,TRUE
106,10,3,FALSE,2,Premium,TRUE
106,11,3,TRUE,0,Premium,TRUE
106,12,4,FALSE,0,Premium,TRUE
106,13,1,FALSE,0,Premium,TRUE
106,14,2,TRUE,2,Premium,TRUE
106,15,1,FALSE,1,Premium,TRUE
106,16,5,TRUE,1,Premium,TRUE
106,17,2,FALSE,1,Premium,TRUE
106,18,0,FALSE,0,Premium,TRUE
106,19,2,TRUE,2,Premium,TRUE
106,20,0,TRUE,0,Premium,TRUE
107,1,2,TRUE,1,Premium,TRUE
107,2,2,TRUE,1,Premium,TRUE
107,3,0,TRUE,0,Premium,TRUE
107,4,1,TRUE,1,Premium,TRUE
107,5,5,TRUE,0,Premium,TRUE
107,6,2,FALSE,0,Premium,TRUE
107,7,0,TRUE,0,Premium,TRUE
107,8,1,FALSE,0,Premium,TRUE
107,9,4,FALSE,0,Premium,TRUE
107,10,2,TRUE,0,Premium,TRUE
107,11,3,TRUE,0,Premium,TRUE
107,12,1,FALSE,1,Premium,TRUE
107,13,5,TRUE,1,Premium,TRUE
107,14,0,FALSE,0,Premium,TRUE
107,15,2,TRUE,0,Premium,TRUE
107,16,2,TRUE,0,Premium,TRUE
107,17,1,FALSE,0,Premium,TRUE
107,18,2,TRUE,0,Premium,TRUE
107,19,0,TRUE,0,Premium,TRUE
107,20,0,TRUE,0,Premium,TRUE
108,1,1,TRUE,1,Premium,FALSE
108,2,1,TRUE,1,Premium,FALSE
108,3,1,TRUE,0,Premium,FALSE
108,4,2,TRUE,0,Premium,FALSE
108,5,5,TRUE,2,Premium,FALSE
108,6,2,TRUE,0,Premium,FALSE
108,7,2,TRUE,2,Premium,FALSE
108,8,1,TRUE,0,Premium,FALSE
108,9,5,TRUE,1,Premium,FALSE
108,10,5,FALSE,1,Premium,FALSE
108,11,3,TRUE,2,Premium,FALSE
108,12,2,TRUE,0,Premium,FALSE
108,13,1,TRUE,0,Premium,FALSE
108,14,2,FALSE,0,Premium,FALSE
108,15,2,FALSE,0,Premium,FALSE
108,16,5,TRUE,1,Premium,FALSE
108,17,3,FALSE,0,Premium,FALSE
108,18,3,FALSE,0,Premium,FALSE
108,19,2,FALSE,1,Premium,FALSE
108,20,2,FALSE,1,Premium,FALSE
109,1,5,TRUE,1,Free,TRUE
109,2,2,TRUE,2,Free,TRUE
109,3,2,TRUE,0,Free,TRUE
109,4,3,FALSE,0,Free,TRUE
109,5,2,TRUE,0,Free,TRUE
109,6,3,TRUE,2,Free,TRUE
109,7,1,TRUE,0,Free,TRUE
109,8,3,FALSE,1,Free,TRUE
109,9,2,FALSE,1,Free,TRUE
109,10,2,FALSE,0,Free,TRUE
109,11,0,FALSE,1,Free,TRUE
109,12,0,TRUE,0,Free,TRUE
109,13,0,TRUE,2,Free,TRUE
109,14,1,TRUE,0,Free,TRUE
109,15,2,TRUE,1,Free,TRUE
109,16,2,TRUE,0,Free,TRUE
109,17,1,TRUE,0,Free,TRUE
109,18,1,TRUE,0,Free,TRUE
109,19,2,TRUE,1,Free,TRUE
109,20,1,TRUE,1,Free,TRUE
110,1,1,TRUE,1,Premium,FALSE
110,2,1,FALSE,1,Premium,FALSE
110,3,0,FALSE,1,Premium,FALSE
110,4,1,FALSE,1,Premium,FALSE
110,5,5,FALSE,1,Premium,FALSE
110,6,0,TRUE,0,Premium,FALSE
110,7,1,TRUE,0,Premium,FALSE
110,8,0,TRUE,1,Premium,FALSE
110,9,5,TRUE,1,Premium,FALSE
110,10,4,TRUE,0,Premium,FALSE
110,11,5,FALSE,0,Premium,FALSE
110,12,6,TRUE,0,Premium,FALSE
110,13,2,TRUE,0,Premium,FALSE
110,14,0,FALSE,0,Premium,FALSE
110,15,2,TRUE,2,Premium,FALSE
110,16,2,FALSE,0,Premium,FALSE
110,17,0,TRUE,0,Premium,FALSE
110,18,1,FALSE,0,Premium,FALSE
110,19,1,TRUE,0,Premium,FALSE
110,20,2,TRUE,0,Premium,FALSE
111,1,1,TRUE,0,Premium,TRUE
111,2,8,FALSE,1,Premium,TRUE
111,3,0,TRUE,1,Premium,TRUE
111,4,2,TRUE,1,Premium,TRUE
111,5,0,FALSE,0,Premium,TRUE
111,6,1,TRUE,1,Premium,TRUE
111,7,1,TRUE,1,Premium,TRUE
111,8,2,TRUE,0,Premium,TRUE
111,9,2,TRUE,1,Premium,TRUE
111,10,2,TRUE,0,Premium,TRUE
111,11,2,FALSE,2,Premium,TRUE
111,12,1,TRUE,1,Premium,TRUE
111,13,2,TRUE,3,Premium,TRUE
111,14,2,FALSE,0,Premium,TRUE
111,15,0,TRUE,0,Premium,TRUE
111,16,3,FALSE,1,Premium,TRUE
111,17,5,TRUE,2,Premium,TRUE
111,18,0,TRUE,1,Premium,TRUE
111,19,2,TRUE,1,Premium,TRUE
111,20,1,TRUE,0,Premium,TRUE
112,1,1,TRUE,0,Premium,FALSE
112,2,3,FALSE,0,Premium,FALSE
112,3,2,TRUE,1,Premium,FALSE
112,4,3,TRUE,1,Premium,FALSE
112,5,2,FALSE,0,Premium,FALSE
112,6,1,TRUE,0,Premium,FALSE
112,7,0,TRUE,0,Premium,FALSE
112,8,1,TRUE,0,Premium,FALSE
112,9,0,FALSE,0,Premium,FALSE
112,10,3,TRUE,0,Premium,FALSE
112,11,4,TRUE,0,Premium,FALSE
112,12,2,FALSE,1,Premium,FALSE
112,13,4,TRUE,0,Premium,FALSE
112,14,3,TRUE,0,Premium,FALSE
112,15,1,TRUE,1,Premium,FALSE
112,16,3,FALSE,1,Premium,FALSE
112,17,1,TRUE,0,Premium,FALSE
112,18,2,TRUE,0,Premium,FALSE
112,19,2,TRUE,0,Premium,FALSE
112,20,3,TRUE,1,Premium,FALSE
113,1,2,TRUE,1,Premium,TRUE
113,2,1,TRUE,0,Premium,TRUE
113,3,1,TRUE,0,Premium,TRUE
113,4,3,FALSE,1,Premium,TRUE
113,5,4,FALSE,1,Premium,TRUE
113,6,3,TRUE,0,Premium,TRUE
113,7,0,TRUE,1,Premium,TRUE
113,8,2,TRUE,0,Premium,TRUE
113,9,2,TRUE,1,Premium,TRUE
113,10,2,TRUE,1,Premium,TRUE
113,11,2,FALSE,0,Premium,TRUE
113,12,5,TRUE,0,Premium,TRUE
113,13,0,TRUE,1,Premium,TRUE
113,14,3,FALSE,2,Premium,TRUE
113,15,9,TRUE,0,Premium,TRUE
113,16,1,TRUE,0,Premium,TRUE
113,17,1,TRUE,0,Premium,TRUE
113,18,3,TRUE,0,Premium,TRUE
113,19,2,TRUE,2,Premium,TRUE
113,20,5,TRUE,0,Premium,TRUE
114,1,2,FALSE,1,Free,TRUE
114,2,2,FALSE,1,Free,TRUE
114,3,3,FALSE,0,Free,TRUE
114,4,3,TRUE,0,Free,TRUE
114,5,2,TRUE,1,Free,TRUE
114,6,0,TRUE,1,Free,TRUE
114,7,0,FALSE,1,Free,TRUE
114,8,3,TRUE,1,Free,TRUE
114,9,2,FALSE,1,Free,TRUE
114,10,4,TRUE,2,Free,TRUE
114,11,2,FALSE,1,Free,TRUE
114,12,1,TRUE,0,Free,TRUE
114,13,2,TRUE,1,Free,TRUE
114,14,2,FALSE,1,Free,TRUE
114,15,0,FALSE,1,Free,TRUE
114,16,1,TRUE,0,Free,TRUE
114,17,2,FALSE,0,Free,TRUE
114,18,0,TRUE,0,Free,TRUE
114,19,0,TRUE,0,Free,TRUE
114,20,1,FALSE,1,Free,TRUE
115,1,0,TRUE,1,Free,FALSE
115,2,0,FALSE,1,Free,FALSE
115,3,2,TRUE,1,Free,FALSE
115,4,2,TRUE,1,Free,FALSE
115,5,2,FALSE,1,Free,FALSE
115,6,3,TRUE,1,Free,FALSE
115,7,0,TRUE,0,Free,FALSE
115,8,1,FALSE,2,Free,FALSE
115,9,1,FALSE,0,Free,FALSE
115,10,2,FALSE,0,Free,FALSE
115,11,0,TRUE,0,Free,FALSE
115,12,4,TRUE,0,Free,FALSE
115,13,2,TRUE,1,Free,FALSE
115,14,2,TRUE,0,Free,FALSE
115,15,0,FALSE,0,Free,FALSE
115,16,2,TRUE,0,Free,FALSE
115,17,0,TRUE,0,Free,FALSE
115,18,3,TRUE,0,Free,FALSE
115,19,2,FALSE,0,Free,FALSE
115,20,2,TRUE,1,Free,FALSE
116,1,1,FALSE,1,Free,TRUE
116,2,2,TRUE,0,Free,TRUE
116,3,1,FALSE,0,Free,TRUE
116,4,1,TRUE,0,Free,TRUE
116,5,1,TRUE,1,Free,TRUE
116,6,6,TRUE,1,Free,TRUE
116,7,3,FALSE,0,Free,TRUE
116,8,0,TRUE,2,Free,TRUE
116,9,3,TRUE,2,Free,TRUE
116,10,4,FALSE,1,Free,TRUE
116,11,1,TRUE,0,Free,TRUE
116,12,2,TRUE,1,Free,TRUE
116,13,2,FALSE,0,Free,TRUE
116,14,2,TRUE,1,Free,TRUE
116,15,1,FALSE,0,Free,TRUE
116,16,4,TRUE,1,Free,TRUE
116,17,2,TRUE,0,Free,TRUE
116,18,1,TRUE,0,Free,TRUE
116,19,2,TRUE,1,Free,TRUE
116,20,2,TRUE,0,Free,TRUE
117,1,2,FALSE,1,Premium,FALSE
117,2,3,FALSE,0,Premium,FALSE
117,3,2,FALSE,0,Premium,FALSE
117,4,2,FALSE,0,Premium,FALSE
117,5,3,FALSE,0,Premium,FALSE
117,6,0,TRUE,1,Premium,FALSE
117,7,3,FALSE,1,Premium,FALSE
117,8,3,TRUE,0,Premium,FALSE
117,9,1,TRUE,0,Premium,FALSE
117,10,2,TRUE,0,Premium,FALSE
117,11,2,FALSE,0,Premium,FALSE
117,12,4,TRUE,1,Premium,FALSE
117,13,2,TRUE,2,Premium,FALSE
117,14,5,TRUE,0,Premium,FALSE
117,15,2,FALSE,0,Premium,FALSE
117,16,1,TRUE,0,Premium,FALSE
117,17,1,FALSE,0,Premium,FALSE
117,18,1,FALSE,1,Premium,FALSE
117,19,1,TRUE,1,Premium,FALSE
117,20,1,TRUE,1,Premium,FALSE
118,1,1,FALSE,0,Free,FALSE
118,2,1,FALSE,0,Free,FALSE
118,3,0,TRUE,1,Free,FALSE
118,4,2,TRUE,1,Free,FALSE
118,5,2,TRUE,1,Free,FALSE
118,6,1,FALSE,0,Free,FALSE
118,7,3,TRUE,1,Free,FALSE
118,8,1,TRUE,1,Free,FALSE
118,9,0,TRUE,0,Free,FALSE
118,10,0,TRUE,1,Free,FALSE
118,11,2,TRUE,1,Free,FALSE
118,12,2,FALSE,0,Free,FALSE
118,13,2,FALSE,0,Free,FALSE
118,14,2,TRUE,0,Free,FALSE
118,15,1,FALSE,0,Free,FALSE
118,16,3,TRUE,0,Free,FALSE
118,17,3,TRUE,0,Free,FALSE
118,18,0,TRUE,0,Free,FALSE
118,19,1,TRUE,2,Free,FALSE
118,20,3,TRUE,1,Free,FALSE
119,1,1,TRUE,0,Premium,FALSE
119,2,1,TRUE,2,Premium,FALSE
119,3,4,TRUE,0,Premium,FALSE
119,4,2,TRUE,0,Premium,FALSE
119,5,3,FALSE,1,Premium,FALSE
119,6,0,TRUE,0,Premium,FALSE
119,7,1,FALSE,0,Premium,FALSE
119,8,7,TRUE,0,Premium,FALSE
119,9,4,TRUE,0,Premium,FALSE
119,10,1,FALSE,0,Premium,FALSE
119,11,3,FALSE,2,Premium,FALSE
119,12,4,TRUE,0,Premium,FALSE
119,13,4,FALSE,1,Premium,FALSE
119,14,1,FALSE,0,Premium,FALSE
119,15,1,FALSE,1,Premium,FALSE
119,16,1,FALSE,0,Premium,FALSE
119,17,2,TRUE,1,Premium,FALSE
119,18,0,TRUE,0,Premium,FALSE
119,19,1,TRUE,1,Premium,FALSE
119,20,0,TRUE,1,Premium,FALSE
120,1,4,TRUE,0,Premium,TRUE
120,2,4,TRUE,0,Premium,TRUE
120,3,2,FALSE,1,Premium,TRUE
120,4,3,TRUE,1,Premium,TRUE
120,5,3,TRUE,0,Premium,TRUE
120,6,3,TRUE,0,Premium,TRUE
120,7,4,TRUE,1,Premium,TRUE
120,8,4,TRUE,0,Premium,TRUE
120,9,1,TRUE,0,Premium,TRUE
120,10,5,TRUE,0,Premium,TRUE
120,11,2,FALSE,2,Premium,TRUE
120,12,1,TRUE,0,Premium,TRUE
120,13,0,FALSE,0,Premium,TRUE
120,14,2,TRUE,0,Premium,TRUE
120,15,5,FALSE,0,Premium,TRUE
120,16,3,FALSE,0,Premium,TRUE
120,17,4,TRUE,0,Premium,TRUE
120,18,0,TRUE,0,Premium,TRUE
120,19,3,FALSE,0,Premium,TRUE
120,20,4,TRUE,1,Premium,TRUE
121,1,2,TRUE,0,Free,TRUE
121,2,3,FALSE,2,Free,TRUE
121,3,3,TRUE,0,Free,TRUE
121,4,3,FALSE,0,Free,TRUE
121,5,2,FALSE,1,Free,TRUE
121,6,0,TRUE,1,Free,TRUE
121,7,3,TRUE,0,Free,TRUE
121,8,1,TRUE,0,Free,TRUE
121,9,1,TRUE,2,Free,TRUE
121,10,2,FALSE,1,Free,TRUE
121,11,2,TRUE,1,Free,TRUE
121,12,2,FALSE,1,Free,TRUE
121,13,2,FALSE,0,Free,TRUE
121,14,1,TRUE,0,Free,TRUE
121,15,2,FALSE,0,Free,TRUE
121,16,2,FALSE,0,Free,TRUE
121,17,2,TRUE,1,Free,TRUE
121,18,1,TRUE,0,Free,TRUE
121,19,2,FALSE,0,Free,TRUE
121,20,0,FALSE,0,Free,TRUE
122,1,3,FALSE,1,Premium,FALSE
122,2,2,TRUE,0,Premium,FALSE
122,3,4,TRUE,0,Premium,FALSE
122,4,2,TRUE,0,Premium,FALSE
122,5,4,TRUE,0,Premium,FALSE
122,6,0,FALSE,0,Premium,FALSE
122,7,1,TRUE,0,Premium,FALSE
122,8,2,TRUE,0,Premium,FALSE
122,9,2,TRUE,0,Premium,FALSE
122,10,2,TRUE,0,Premium,FALSE
122,11,2,FALSE,1,Premium,FALSE
122,12,2,TRUE,0,Premium,FALSE
122,13,2,FALSE,1,Premium,FALSE
122,14,1,TRUE,0,Premium,FALSE
122,15,6,FALSE,0,Premium,FALSE
122,16,3,FALSE,0,Premium,FALSE
122,17,3,FALSE,1,Premium,FALSE
122,18,3,TRUE,0,Premium,FALSE
122,19,2,TRUE,1,Premium,FALSE
122,20,0,FALSE,2,Premium,FALSE
123,1,4,TRUE,1,Free,FALSE
123,2,3,FALSE,1,Free,FALSE
123,3,1,TRUE,1,Free,FALSE
123,4,2,FALSE,0,Free,FALSE
123,5,3,FALSE,0,Free,FALSE
123,6,1,TRUE,0,Free,FALSE
123,7,1,TRUE,0,Free,FALSE
123,8,3,FALSE,1,Free,FALSE
123,9,4,TRUE,0,Free,FALSE
123,10,2,TRUE,1,Free,FALSE
123,11,3,TRUE,0,Free,FALSE
123,12,3,FALSE,0,Free,FALSE
123,13,0,FALSE,1,Free,FALSE
123,14,6,TRUE,1,Free,FALSE
123,15,3,TRUE,0,Free,FALSE
123,16,1,FALSE,1,Free,FALSE
123,17,1,TRUE,0,Free,FALSE
123,18,1,TRUE,0,Free,FALSE
123,19,1,FALSE,0,Free,FALSE
123,20,2,FALSE,0,Free,FALSE
124,1,1,TRUE,0,Premium,TRUE
124,2,5,FALSE,0,Premium,TRUE
124,3,0,FALSE,0,Premium,TRUE
124,4,3,FALSE,2,Premium,TRUE
124,5,6,TRUE,0,Premium,TRUE
124,6,4,FALSE,0,Premium,TRUE
124,7,1,TRUE,0,Premium,TRUE
124,8,0,FALSE,1,Premium,TRUE
124,9,2,TRUE,1,Premium,TRUE
124,10,4,FALSE,0,Premium,TRUE
124,11,2,TRUE,0,Premium,TRUE
124,12,0,TRUE,0,Premium,TRUE
124,13,0,TRUE,0,Premium,TRUE
124,14,1,TRUE,1,Premium,TRUE
124,15,3,FALSE,1,Premium,TRUE
124,16,1,FALSE,0,Premium,TRUE
124,17,0,TRUE,0,Premium,TRUE
124,18,0,FALSE,2,Premium,TRUE
124,19,1,FALSE,1,Premium,TRUE
124,20,1,FALSE,2,Premium,TRUE
125,1,4,FALSE,1,Premium,FALSE
125,2,2,TRUE,0,Premium,FALSE
125,3,1,FALSE,0,Premium,FALSE
125,4,1,TRUE,0,Premium,FALSE
125,5,5,TRUE,0,Premium,FALSE
125,6,1,TRUE,0,Premium,FALSE
125,7,0,FALSE,1,Premium,FALSE
125,8,0,TRUE,1,Premium,FALSE
125,9,1,TRUE,1,Premium,FALSE
125,10,4,TRUE,1,Premium,FALSE
125,11,2,FALSE,1,Premium,FALSE
125,12,3,TRUE,2,Premium,FALSE
125,13,2,TRUE,0,Premium,FALSE
125,14,1,TRUE,0,Premium,FALSE
125,15,1,FALSE,3,Premium,FALSE
125,16,1,TRUE,0,Premium,FALSE
125,17,2,FALSE,0,Premium,FALSE
125,18,3,TRUE,0,Premium,FALSE
125,19,1,TRUE,0,Premium,FALSE
125,20,2,TRUE,0,Premium,FALSE
126,1,4,TRUE,0,Premium,FALSE
126,2,2,TRUE,0,Premium,FALSE
126,3,1,TRUE,0,Premium,FALSE
126,4,5,FALSE,0,Premium,FALSE
126,5,3,TRUE,0,Premium,FALSE
126,6,2,FALSE,0,Premium,FALSE
126,7,2,FALSE,0,Premium,FALSE
126,8,4,TRUE,2,Premium,FALSE
126,9,1,TRUE,0,Premium,FALSE
126,10,0,TRUE,1,Premium,FALSE
126,11,2,TRUE,0,Premium,FALSE
126,12,3,TRUE,0,Premium,FALSE
126,13,2,FALSE,0,Premium,FALSE
126,14,5,FALSE,0,Premium,FALSE
126,15,2,FALSE,0,Premium,FALSE
126,16,2,FALSE,0,Premium,FALSE
126,17,2,TRUE,1,Premium,FALSE
126,18,2,FALSE,2,Premium,FALSE
126,19,0,TRUE,0,Premium,FALSE
126,20,4,TRUE,0,Premium,FALSE
127,1,0,TRUE,0,Premium,FALSE
127,2,1,FALSE,0,Premium,FALSE
127,3,4,TRUE,0,Premium,FALSE
127,4,2,FALSE,1,Premium,FALSE
127,5,5,FALSE,0,Premium,FALSE
127,6,2,TRUE,0,Premium,FALSE
127,7,1,FALSE,3,Premium,FALSE
127,8,0,FALSE,2,Premium,FALSE
127,9,2,TRUE,0,Premium,FALSE
127,10,1,FALSE,0,Premium,FALSE
127,11,1,TRUE,2,Premium,FALSE
127,12,5,TRUE,0,Premium,FALSE
127,13,3,FALSE,1,Premium,FALSE
127,14,2,TRUE,1,Premium,FALSE
127,15,0,TRUE,1,Premium,FALSE
127,16,1,TRUE,0,Premium,FALSE
127,17,0,TRUE,0,Premium,FALSE
127,18,1,TRUE,0,Premium,FALSE
127,19,2,TRUE,1,Premium,FALSE
127,20,3,FALSE,0,Premium,FALSE
128,1,2,FALSE,0,Premium,TRUE
128,2,2,FALSE,0,Premium,TRUE
128,3,4,TRUE,0,Premium,TRUE
128,4,1,TRUE,0,Premium,TRUE
128,5,4,TRUE,0,Premium,TRUE
128,6,2,TRUE,0,Premium,TRUE
128,7,1,TRUE,1,Premium,TRUE
128,8,2,FALSE,0,Premium,TRUE
128,9,1,TRUE,1,Premium,TRUE
128,10,2,TRUE,0,Premium,TRUE
128,11,2,FALSE,0,Premium,TRUE
128,12,1,TRUE,1,Premium,TRUE
128,13,0,FALSE,0,Premium,TRUE
128,14,2,TRUE,0,Premium,TRUE
128,15,3,TRUE,0,Premium,TRUE
128,16,2,FALSE,1,Premium,TRUE
128,17,1,TRUE,1,Premium,TRUE
128,18,0,FALSE,0,Premium,TRUE
128,19,0,TRUE,0,Premium,TRUE
128,20,1,FALSE,0,Premium,TRUE
129,1,3,TRUE,1,Premium,FALSE
129,2,2,FALSE,0,Premium,FALSE
129,3,2,TRUE,0,Premium,FALSE
129,4,1,TRUE,1,Premium,FALSE
129,5,2,TRUE,2,Premium,FALSE
129,6,1,TRUE,1,Premium,FALSE
129,7,1,TRUE,0,Premium,FALSE
129,8,0,FALSE,2,Premium,FALSE
129,9,0,TRUE,1,Premium,FALSE
129,10,1,FALSE,0,Premium,FALSE
129,11,3,TRUE,0,Premium,FALSE
129,12,1,FALSE,1,Premium,FALSE
129,13,0,FALSE,2,Premium,FALSE
129,14,1,FALSE,3,Premium,FALSE
129,15,4,FALSE,1,Premium,FALSE
129,16,2,FALSE,2,Premium,FALSE
129,17,3,TRUE,2,Premium,FALSE
129,18,2,TRUE,0,Premium,FALSE
129,19,2,TRUE,0,Premium,FALSE
129,20,1,TRUE,0,Premium,FALSE
130,1,1,TRUE,1,Premium,FALSE
130,2,2,TRUE,0,Premium,FALSE
130,3,0,FALSE,0,Premium,FALSE
130,4,2,TRUE,0,Premium,FALSE
130,5,1,TRUE,0,Premium,FALSE
