"hh_id","year","head_age","education_head","num_children","income","has_employer_insurance","self_reported_health","unexpected_expense"
752,2021,56,"1",2,75826,1,3,1
752,2022,56,"1",1,39440,1,3,0
752,2023,56,"1",0,67452,1,4,0
752,2024,56,"1",1,59691,1,4,0
753,2019,56,"1",1,116698,1,3,0
753,2020,56,"1",1,55234,0,3,0
753,2021,56,"1",3,57867,1,4,0
753,2022,56,"1",0,59341,1,2,0
753,2023,56,"1",2,69539,1,3,0
753,2024,56,"1",1,52147,1,2,0
754,2019,47,"2",3,30591,1,4,0
754,2020,47,"2",2,97059,1,5,0
754,2021,47,"2",1,42705,1,3,1
754,2022,47,"2",1,118577,1,4,0
754,2023,47,"2",0,121417,1,4,0
754,2024,47,"2",1,37109,1,3,0
755,2019,53,"3",4,103183,1,3,0
755,2020,53,"3",3,64088,0,3,0
755,2021,53,"3",3,66461,0,3,1
755,2022,53,"3",2,68869,1,3,0
755,2023,53,"3",2,46154,0,3,0
755,2024,53,"3",1,71537,0,4,0
756,2019,41,"3",1,63305,1,2,0
756,2020,41,"3",1,148306,1,3,0
756,2021,41,"3",1,44100,1,3,0
756,2022,41,"3",1,81272,1,3,0
756,2023,41,"3",4,43815,0,4,0
756,2024,41,"3",3,51871,1,5,0
757,2019,74,"4",4,93429,1,3,0
757,2020,74,"4",3,78192,1,1,0
757,2021,74,"4",1,58998,1,3,1
757,2022,74,"4",0,89231,0,3,0
757,2023,74,"4",1,52049,1,4,0
757,2024,74,"4",0,158895,1,4,0
758,2019,71,"5",2,72083,0,3,0
758,2020,71,"5",2,89449,1,3,0
758,2021,71,"5",0,39086,1,4,0
758,2022,71,"5",0,85724,1,3,0
758,2023,71,"5",2,53977,1,2,0
758,2024,71,"5",1,104352,1,4,0
759,2019,45,"2",0,176690,1,3,0
759,2020,45,"2",1,113032,0,4,0
759,2021,45,"2",0,100266,0,3,1
759,2022,45,"2",0,27569,1,4,0
759,2023,45,"2",1,90317,1,4,0
759,2024,45,"2",0,43255,1,3,0
760,2019,37,"2",4,56026,0,3,0
760,2020,37,"2",2,61700,1,3,1
760,2021,37,"2",1,56141,0,3,1
760,2022,37,"2",2,89527,1,4,0
760,2023,37,"2",5,37148,0,4,0
760,2024,37,"2",2,129578,0,4,0
761,2019,40,"4",1,81295,1,3,0
761,2020,40,"4",1,82541,1,1,0
761,2021,40,"4",0,77556,1,5,1
761,2022,40,"4",2,144955,1,3,0
761,2023,40,"4",4,98264,0,4,0
761,2024,40,"4",4,83257,1,5,0
762,2019,70,"1",1,179798,0,5,0
762,2020,70,"1",3,96699,1,4,0
762,2021,70,"1",1,57218,1,5,0
762,2022,70,"1",2,100829,1,3,0
762,2023,70,"1",0,47023,0,4,0
762,2024,70,"1",0,48767,0,4,0
763,2019,48,"2",4,138957,1,5,1
763,2020,48,"2",3,47876,1,3,0
763,2021,48,"2",3,67263,1,4,0
763,2022,48,"2",0,65267,1,4,0
763,2023,48,"2",2,73607,1,4,1
763,2024,48,"2",3,47862,1,1,0
764,2019,56,"3",4,58593,1,3,0
764,2020,56,"3",4,86844,0,4,0
764,2021,56,"3",2,86514,1,3,1
764,2022,56,"3",2,43367,0,3,0
764,2023,56,"3",1,57631,1,5,0
764,2024,56,"3",4,57992,1,3,0
765,2019,57,"5",3,93301,1,4,0
765,2020,57,"5",0,60165,0,3,0
765,2021,57,"5",3,57904,0,4,0
765,2022,57,"5",1,117194,1,4,0
765,2023,57,"5",2,77226,1,4,0
765,2024,57,"5",2,167250,1,5,0
766,2019,35,"5",0,62901,1,4,0
766,2020,35,"5",3,20821,1,4,0
766,2021,35,"5",0,33626,1,5,0
766,2022,35,"5",0,85476,1,4,1
766,2023,35,"5",1,26911,1,1,0
766,2024,35,"5",0,45648,1,1,0
767,2019,64,"2",3,110332,0,4,0
767,2020,64,"2",2,61367,1,3,0
767,2021,64,"2",0,56944,0,2,1
767,2022,64,"2",1,59279,1,5,0
767,2023,64,"2",1,70882,1,3,0
767,2024,64,"2",3,61539,1,4,1
768,2019,37,"1",1,49324,1,3,0
768,2020,37,"1",0,92703,0,3,0
768,2021,37,"1",2,55173,1,3,0
768,2022,37,"1",2,30843,1,2,0
768,2023,37,"1",1,77298,1,3,0
768,2024,37,"1",0,145176,0,4,0
769,2019,67,"2",1,87498,1,4,1
769,2020,67,"2",1,95575,1,5,0
769,2021,67,"2",1,30500,1,2,0
769,2022,67,"2",0,97674,0,4,0
769,2023,67,"2",1,19415,1,5,0
769,2024,67,"2",3,26811,1,3,0
770,2019,60,"1",0,120577,1,2,1
770,2020,60,"1",1,85616,1,2,0
770,2021,60,"1",1,61350,1,2,0
770,2022,60,"1",4,115282,1,4,0
770,2023,60,"1",1,79988,1,4,0
770,2024,60,"1",0,63201,1,4,0
771,2019,47,"5",0,26178,0,2,0
771,2020,47,"5",2,108357,1,4,0
771,2021,47,"5",2,57153,1,3,0
771,2022,47,"5",1,55735,1,2,0
771,2023,47,"5",1,105881,1,3,1
771,2024,47,"5",1,40248,0,2,0
772,2019,38,"5",0,120925,0,3,1
772,2020,38,"5",0,53114,1,5,0
772,2021,38,"5",1,39919,1,1,0
772,2022,38,"5",1,56308,0,5,1
772,2023,38,"5",1,60881,1,4,0
772,2024,38,"5",1,63115,1,4,0
773,2019,74,"4",0,47767,0,2,0
773,2020,74,"4",0,128461,0,2,0
773,2021,74,"4",1,50363,1,4,1
773,2022,74,"4",1,61826,1,4,0
773,2023,74,"4",3,32267,1,2,0
773,2024,74,"4",0,42986,0,4,1
774,2019,43,"3",2,24867,1,3,0
774,2020,43,"3",2,63196,0,4,1
774,2021,43,"3",0,94838,1,4,0
774,2022,43,"3",2,40318,0,4,1
774,2023,43,"3",3,27472,1,3,0
774,2024,43,"3",0,99068,1,2,0
775,2019,34,"5",3,73667,1,3,1
775,2020,34,"5",0,54653,1,2,0
775,2021,34,"5",3,29321,1,3,0
775,2022,34,"5",0,139086,1,3,0
775,2023,34,"5",0,136539,0,2,0
775,2024,34,"5",1,62146,1,3,0
776,2019,65,"3",2,47145,1,4,0
776,2020,65,"3",0,46385,1,2,0
776,2021,65,"3",2,114699,1,2,1
776,2022,65,"3",1,118521,1,3,0
776,2023,65,"3",1,105938,1,2,1
776,2024,65,"3",1,81963,0,3,0
777,2019,38,"4",2,88410,1,5,0
777,2020,38,"4",2,59680,0,4,1
777,2021,38,"4",2,76503,1,3,0
777,2022,38,"4",0,59766,1,3,1
777,2023,38,"4",2,50743,1,3,0
777,2024,38,"4",2,32964,1,3,1
778,2019,50,"4",2,60304,1,4,0
778,2020,50,"4",0,119580,1,5,0
778,2021,50,"4",2,89340,1,4,1
778,2022,50,"4",1,63498,0,3,0
778,2023,50,"4",1,63351,1,3,0
778,2024,50,"4",0,132162,1,2,1
779,2019,38,"4",1,72504,1,2,0
779,2020,38,"4",1,61805,1,2,1
779,2021,38,"4",2,61854,1,2,1
779,2022,38,"4",2,43941,0,3,0
779,2023,38,"4",3,38550,1,3,0
779,2024,38,"4",2,64635,1,5,0
780,2019,69,"3",2,57909,1,2,0
780,2020,69,"3",1,48909,1,4,1
780,2021,69,"3",2,77540,1,3,0
780,2022,69,"3",0,97685,0,3,0
780,2023,69,"3",1,54810,0,5,0
780,2024,69,"3",2,31603,1,3,0
781,2019,66,"2",0,45663,0,4,0
781,2020,66,"2",0,97383,1,3,1
781,2021,66,"2",1,28836,1,3,1
781,2022,66,"2",2,69646,1,3,0
781,2023,66,"2",1,59470,1,4,0
781,2024,66,"2",1,72117,1,3,0
782,2019,41,"1",0,84565,1,3,0
782,2020,41,"1",1,126782,1,3,0
782,2021,41,"1",1,47363,1,3,1
782,2022,41,"1",4,82474,1,3,1
782,2023,41,"1",3,49210,1,4,0
782,2024,41,"1",1,30099,1,3,0
783,2019,73,"5",1,58187,1,3,0
783,2020,73,"5",1,63243,1,4,1
783,2021,73,"5",0,68212,0,4,0
783,2022,73,"5",1,59311,1,3,0
783,2023,73,"5",0,56886,1,2,1
783,2024,73,"5",3,70260,1,1,0
784,2019,63,"4",1,53050,0,1,0
784,2020,63,"4",0,83815,1,3,1
784,2021,63,"4",0,75095,1,4,0
784,2022,63,"4",0,72505,0,4,0
784,2023,63,"4",1,47234,1,3,1
784,2024,63,"4",2,45875,0,4,1
785,2019,34,"2",0,109425,1,4,0
785,2020,34,"2",1,39401,1,3,0
785,2021,34,"2",1,86119,0,2,0
785,2022,34,"2",2,68743,1,2,0
785,2023,34,"2",1,37416,1,4,0
785,2024,34,"2",1,70247,1,3,0
786,2019,40,"2",0,48988,1,2,0
786,2020,40,"2",0,78157,0,3,0
786,2021,40,"2",1,31929,1,3,1
786,2022,40,"2",3,49638,1,3,0
786,2023,40,"2",1,120460,1,4,0
786,2024,40,"2",0,81135,1,3,0
787,2019,74,"4",3,38661,0,3,0
787,2020,74,"4",0,102131,1,4,0
787,2021,74,"4",1,92685,1,5,0
787,2022,74,"4",0,98747,0,3,0
787,2023,74,"4",1,97272,1,3,1
787,2024,74,"4",2,103475,1,5,0
788,2019,68,"2",0,82782,1,3,0
788,2020,68,"2",2,39309,1,2,0
788,2021,68,"2",0,25539,1,3,0
788,2022,68,"2",1,44672,1,3,0
788,2023,68,"2",3,161745,1,3,1
788,2024,68,"2",3,82431,1,2,0
789,2019,71,"2",2,59700,1,2,0
789,2020,71,"2",3,69930,1,4,0
789,2021,71,"2",1,56759,1,2,1
789,2022,71,"2",0,33135,1,4,1
789,2023,71,"2",1,115738,1,2,0
789,2024,71,"2",2,50030,1,4,0
790,2019,43,"1",3,138411,0,2,0
790,2020,43,"1",1,168851,1,4,0
790,2021,43,"1",0,68906,1,4,1
790,2022,43,"1",0,44122,0,2,1
790,2023,43,"1",3,77086,1,3,0
790,2024,43,"1",0,153086,1,5,1
791,2019,58,"1",1,28082,1,3,1
791,2020,58,"1",3,36257,1,3,0
791,2021,58,"1",2,60664,0,3,0
791,2022,58,"1",2,53647,1,4,0
791,2023,58,"1",1,89841,1,3,0
791,2024,58,"1",0,48024,1,3,0
792,2019,59,"3",2,66566,1,3,0
792,2020,59,"3",2,59869,0,4,0
792,2021,59,"3",1,69377,1,4,0
792,2022,59,"3",4,59649,0,3,0
792,2023,59,"3",1,84684,0,2,1
792,2024,59,"3",1,54791,1,2,0
793,2019,66,"5",2,80096,1,4,0
793,2020,66,"5",2,65999,1,3,1
793,2021,66,"5",2,63207,1,3,0
793,2022,66,"5",4,70269,1,4,1
793,2023,66,"5",4,73536,1,4,1
793,2024,66,"5",4,86479,1,4,0
794,2019,37,"5",2,118671,1,5,0
794,2020,37,"5",0,39440,1,3,0
794,2021,37,"5",0,112245,1,4,0
794,2022,37,"5",1,80704,0,1,0
794,2023,37,"5",2,86083,1,4,0
794,2024,37,"5",3,170088,1,5,1
795,2019,40,"2",0,174877,1,5,0
795,2020,40,"2",5,38050,1,3,0
795,2021,40,"2",2,94071,1,3,0
795,2022,40,"2",1,82099,1,3,0
795,2023,40,"2",0,75466,0,3,0
795,2024,40,"2",1,39513,1,4,0
796,2019,30,"3",1,55400,1,4,1
796,2020,30,"3",1,64686,1,4,0
796,2021,30,"3",2,73124,0,1,0
796,2022,30,"3",0,126611,0,4,0
796,2023,30,"3",3,68198,0,2,0
796,2024,30,"3",1,72400,1,5,0
797,2019,67,"5",4,33539,1,3,1
797,2020,67,"5",3,44440,0,3,0
797,2021,67,"5",1,64166,0,5,1
797,2022,67,"5",0,100935,0,4,1
797,2023,67,"5",2,35881,1,3,1
797,2024,67,"5",0,68704,1,4,0
798,2019,43,"4",0,103318,1,2,0
798,2020,43,"4",1,58574,1,4,0
798,2021,43,"4",1,32569,0,5,0
798,2022,43,"4",0,82887,1,4,0
798,2023,43,"4",4,99410,1,4,0
798,2024,43,"4",1,77058,0,3,0
799,2019,39,"3",2,79324,1,3,0
799,2020,39,"3",1,48023,0,3,0
799,2021,39,"3",1,43854,1,3,0
799,2022,39,"3",2,62448,0,3,0
799,2023,39,"3",2,42584,1,4,0
799,2024,39,"3",0,37060,1,4,0
800,2019,32,"5",0,34849,0,5,0
800,2020,32,"5",2,28154,1,3,1
800,2021,32,"5",5,35727,1,2,0
800,2022,32,"5",2,46302,1,3,1
800,2023,32,"5",3,59141,1,3,1
800,2024,32,"5",2,59948,1,2,1
801,2019,33,"4",1,34368,1,3,0
801,2020,33,"4",3,101932,1,3,0
801,2021,33,"4",2,35479,0,3,1
801,2022,33,"4",2,55511,1,4,0
801,2023,33,"4",1,153125,1,5,0
801,2024,33,"4",2,50671,0,4,0
802,2019,71,"1",1,66561,1,4,0
802,2020,71,"1",1,72027,0,4,1
802,2021,71,"1",2,94402,1,2,0
802,2022,71,"1",2,81980,0,2,0
802,2023,71,"1",3,78324,1,2,0
802,2024,71,"1",4,38251,1,4,0
803,2019,42,"4",4,69713,1,5,1
803,2020,42,"4",0,82155,1,4,0
803,2021,42,"4",4,120971,0,5,0
803,2022,42,"4",1,43103,1,4,0
803,2023,42,"4",1,49860,0,2,0
803,2024,42,"4",4,47585,0,4,0
804,2019,33,"1",1,90959,1,5,0
804,2020,33,"1",2,30967,1,4,1
804,2021,33,"1",3,157258,1,3,0
804,2022,33,"1",2,83578,1,4,0
804,2023,33,"1",1,129862,1,5,1
804,2024,33,"1",3,70907,1,3,0
805,2019,46,"2",2,77729,1,3,1
805,2020,46,"2",0,63863,1,5,0
805,2021,46,"2",2,141206,1,4,0
805,2022,46,"2",0,100950,0,2,0
805,2023,46,"2",0,40028,1,3,0
805,2024,46,"2",1,81484,0,4,0
806,2019,47,"5",2,42553,0,2,1
806,2020,47,"5",2,60288,1,3,1
806,2021,47,"5",3,84398,1,3,0
806,2022,47,"5",1,63398,0,3,0
806,2023,47,"5",0,74861,0,5,1
806,2024,47,"5",2,36379,1,3,1
807,2019,41,"1",4,44665,1,3,0
807,2020,41,"1",2,188420,1,2,0
807,2021,41,"1",0,83895,1,3,0
807,2022,41,"1",1,55991,1,3,0
807,2023,41,"1",2,50995,1,1,0
807,2024,41,"1",2,33024,1,3,0
808,2019,32,"3",4,39763,1,4,0
808,2020,32,"3",2,97247,1,4,0
808,2021,32,"3",2,86622,1,2,1
808,2022,32,"3",1,34632,1,3,0
808,2023,32,"3",4,91793,0,4,1
808,2024,32,"3",0,58098,0,3,0
809,2019,41,"5",1,73435,1,2,1
809,2020,41,"5",1,33642,1,5,1
809,2021,41,"5",1,35782,1,2,0
809,2022,41,"5",3,71183,1,3,0
809,2023,41,"5",0,71345,1,4,0
809,2024,41,"5",1,31851,1,3,0
810,2019,31,"3",0,35669,0,5,0
810,2020,31,"3",1,62963,0,4,0
810,2021,31,"3",1,75830,0,4,1
810,2022,31,"3",0,115332,1,4,0
810,2023,31,"3",1,139163,0,1,0
810,2024,31,"3",0,100350,1,4,1
811,2019,55,"4",1,97541,1,2,1
811,2020,55,"4",5,73239,0,3,0
811,2021,55,"4",2,75737,1,2,0
811,2022,55,"4",2,114182,0,1,0
811,2023,55,"4",1,92825,1,2,1
811,2024,55,"4",5,74378,1,4,0
812,2019,46,"4",2,80508,1,2,1
812,2020,46,"4",2,49163,1,2,0
812,2021,46,"4",2,105977,0,4,0
812,2022,46,"4",2,46993,1,3,0
812,2023,46,"4",1,30466,0,3,1
812,2024,46,"4",1,90396,0,5,0
813,2019,54,"1",2,102763,1,5,0
813,2020,54,"1",3,129364,0,4,0
813,2021,54,"1",1,58019,0,2,1
813,2022,54,"1",0,90315,0,1,0
813,2023,54,"1",3,96561,1,2,0
813,2024,54,"1",0,47425,1,2,1
814,2019,34,"1",1,157844,0,4,1
814,2020,34,"1",0,42707,1,2,0
814,2021,34,"1",0,73958,1,4,0
814,2022,34,"1",3,47883,0,3,1
814,2023,34,"1",0,103743,1,3,0
814,2024,34,"1",1,37694,1,2,0
815,2019,31,"4",1,90379,1,4,0
815,2020,31,"4",2,67147,1,3,0
815,2021,31,"4",0,41985,1,3,0
815,2022,31,"4",1,146800,1,3,1
815,2023,31,"4",1,73870,1,3,0
815,2024,31,"4",2,56606,1,3,1
816,2019,36,"2",1,76141,1,5,1
816,2020,36,"2",0,85767,1,5,0
816,2021,36,"2",0,53829,1,5,0
816,2022,36,"2",1,35817,0,1,0
816,2023,36,"2",1,39853,1,4,1
816,2024,36,"2",2,48534,0,4,0
817,2019,49,"5",1,52155,0,2,0
817,2020,49,"5",0,62344,1,4,0
817,2021,49,"5",2,145202,0,3,1
817,2022,49,"5",0,127236,1,4,0
817,2023,49,"5",2,43351,1,3,0
817,2024,49,"5",3,87237,0,1,1
818,2019,74,"4",1,54045,1,4,0
818,2020,74,"4",4,88081,1,5,0
818,2021,74,"4",0,53720,1,4,0
818,2022,74,"4",2,85631,0,3,0
818,2023,74,"4",1,142959,1,2,0
818,2024,74,"4",1,47855,1,2,0
819,2019,39,"2",4,127053,1,3,0
819,2020,39,"2",2,47888,1,3,0
819,2021,39,"2",2,55820,1,3,0
819,2022,39,"2",0,77348,0,5,1
819,2023,39,"2",1,206969,1,3,0
819,2024,39,"2",1,69074,1,4,0
820,2019,54,"3",0,35969,1,4,0
820,2020,54,"3",2,63197,1,3,1
820,2021,54,"3",1,92464,1,4,0
820,2022,54,"3",2,57030,1,5,0
820,2023,54,"3",0,35278,0,3,0
820,2024,54,"3",1,46296,1,3,0
821,2019,35,"2",1,68324,1,5,1
821,2020,35,"2",0,53868,1,4,0
821,2021,35,"2",1,65628,1,3,0
821,2022,35,"2",1,44074,1,4,0
821,2023,35,"2",0,133416,1,3,0
821,2024,35,"2",1,116936,1,4,0
822,2019,33,"3",4,151105,1,2,0
822,2020,33,"3",2,52085,1,4,0
822,2021,33,"3",1,69377,1,2,0
822,2022,33,"3",2,101289,1,3,1
822,2023,33,"3",4,122012,0,3,0
822,2024,33,"3",3,115160,1,3,1
823,2019,39,"3",0,52003,1,2,0
823,2020,39,"3",3,47122,1,4,0
823,2021,39,"3",2,60267,1,5,0
823,2022,39,"3",3,82352,1,3,1
823,2023,39,"3",1,47479,1,5,0
823,2024,39,"3",0,61764,1,3,0
824,2019,29,"2",3,78153,0,3,0
824,2020,29,"2",0,74962,1,3,0
824,2021,29,"2",1,63246,1,3,0
824,2022,29,"2",2,81560,1,4,0
824,2023,29,"2",1,48182,0,3,1
824,2024,29,"2",2,57699,1,4,1
825,2019,68,"4",4,104857,0,1,0
825,2020,68,"4",1,32008,1,3,0
825,2021,68,"4",2,79758,0,3,1
825,2022,68,"4",1,64761,1,5,0
825,2023,68,"4",3,70393,1,4,0
825,2024,68,"4",0,80916,1,2,1
826,2019,48,"2",3,77120,1,5,0
826,2020,48,"2",3,83055,1,3,0
826,2021,48,"2",5,61961,1,4,0
826,2022,48,"2",1,44468,1,3,0
826,2023,48,"2",1,30223,1,4,0
826,2024,48,"2",1,68967,1,4,0
827,2019,31,"1",0,48035,1,3,0
827,2020,31,"1",2,32140,1,2,0
827,2021,31,"1",1,61642,1,4,1
827,2022,31,"1",1,74155,0,3,0
827,2023,31,"1",2,53733,0,4,0
827,2024,31,"1",2,37960,1,5,1
828,2019,36,"5",1,89353,0,2,0
828,2020,36,"5",0,40030,1,4,0
828,2021,36,"5",1,31602,1,4,0
828,2022,36,"5",0,41999,0,2,0
828,2023,36,"5",0,31407,1,1,0
828,2024,36,"5",1,72791,0,4,0
829,2019,49,"3",0,123488,1,1,0
829,2020,49,"3",1,65831,0,2,0
829,2021,49,"3",1,143703,1,4,1
829,2022,49,"3",1,55084,1,1,0
829,2023,49,"3",0,30881,1,3,0
829,2024,49,"3",4,47784,1,5,0
830,2019,30,"3",2,65647,1,2,0
830,2020,30,"3",1,46600,0,2,1
830,2021,30,"3",1,60027,1,4,1
830,2022,30,"3",2,21041,1,3,0
830,2023,30,"3",0,56788,1,3,1
830,2024,30,"3",1,55630,0,3,0
831,2019,32,"2",2,53993,1,3,0
831,2020,32,"2",1,89611,1,2,0
831,2021,32,"2",1,67269,1,4,0
831,2022,32,"2",2,99500,1,2,0
831,2023,32,"2",3,94757,1,3,0
831,2024,32,"2",4,107438,1,3,0
832,2019,44,"3",3,102345,0,4,0
832,2020,44,"3",1,193411,1,5,0
832,2021,44,"3",1,77208,0,2,1
832,2022,44,"3",1,33617,1,4,0
832,2023,44,"3",2,115934,1,4,0
832,2024,44,"3",2,33449,1,3,0
833,2019,46,"4",2,73063,1,3,0
833,2020,46,"4",2,32847,1,3,0
833,2021,46,"4",5,38898,1,4,0
833,2022,46,"4",2,31265,0,4,0
833,2023,46,"4",1,97693,1,3,1
833,2024,46,"4",2,48209,1,3,0
834,2019,42,"2",0,43163,1,3,0
834,2020,42,"2",1,19745,1,3,1
834,2021,43,"2",2,60405,1,5,0
834,2022,43,"2",1,31891,0,4,1
834,2023,43,"2",4,72668,1,3,0
834,2024,43,"2",1,41601,0,2,1
835,2019,37,"5",1,27632,1,5,0
835,2020,37,"5",0,60024,1,4,0
835,2021,37,"5",0,58708,0,5,0
835,2022,37,"5",2,58848,0,3,0
835,2023,37,"5",0,227050,1,4,0
835,2024,37,"5",4,81505,0,4,0
836,2019,55,"4",0,40367,1,2,1
836,2020,55,"4",3,112824,1,3,0
836,2021,55,"4",2,83577,0,4,0
836,2022,55,"4",1,29978,0,4,0
836,2023,55,"4",3,50846,1,3,0
836,2024,55,"4",5,34553,1,4,1
837,2019,72,"2",0,62675,0,3,0
837,2020,72,"2",0,47169,1,3,0
837,2021,72,"2",0,41751,1,3,0
837,2022,72,"2",0,136552,1,5,0
837,2023,72,"2",4,55354,1,3,0
837,2024,72,"2",3,39982,0,2,0
838,2019,60,"1",0,37211,1,3,0
838,2020,60,"1",1,59845,0,3,1
838,2021,60,"1",0,72117,0,3,1
838,2022,60,"1",1,54990,1,3,0
838,2023,60,"1",1,54500,1,4,0
838,2024,60,"1",2,66564,1,1,1
839,2019,47,"5",0,29987,0,4,0
839,2020,47,"5",1,137562,1,5,0
839,2021,47,"5",4,105406,0,3,0
839,2022,47,"5",2,38365,1,3,0
839,2023,47,"5",0,83735,0,2,0
839,2024,47,"5",1,135038,1,3,1
840,2019,74,"4",2,87160,1,3,0
840,2020,74,"4",3,28407,0,3,0
840,2021,74,"4",1,40823,1,2,0
840,2022,74,"4",1,43611,1,1,0
840,2023,74,"4",1,97604,1,4,0
840,2024,74,"4",0,34404,0,5,0
841,2019,62,"4",2,58282,1,3,0
841,2020,62,"4",2,54779,1,2,1
841,2021,62,"4",0,62411,1,3,0
841,2022,62,"4",5,74465,1,4,1
841,2023,62,"4",3,39141,0,5,0
841,2024,62,"4",2,103905,1,2,1
842,2019,39,"4",0,43677,0,4,0
842,2020,39,"4",1,61942,1,1,0
842,2021,39,"4",2,90069,1,3,1
842,2022,39,"4",0,47262,0,3,0
842,2023,39,"4",2,70217,1,4,1
842,2024,39,"4",2,139838,0,3,1
843,2019,61,"2",1,22253,1,3,0
843,2020,61,"2",2,51762,0,2,1
843,2021,61,"2",1,59076,1,4,0
843,2022,61,"2",0,95015,1,3,1
843,2023,61,"2",2,23420,1,4,0
843,2024,61,"2",1,58615,1,1,1
844,2019,44,"3",0,163882,1,3,0
844,2020,44,"3",4,60779,1,3,0
844,2021,44,"3",1,133127,1,3,1
844,2022,44,"3",2,46597,0,2,1
844,2023,44,"3",2,85372,1,2,0
844,2024,44,"3",0,63892,1,2,0
845,2019,34,"2",1,45885,1,2,0
845,2020,34,"2",3,94332,0,3,0
845,2021,34,"2",3,61719,1,2,1
845,2022,34,"2",0,38442,1,3,0
845,2023,34,"2",1,59294,1,3,0
845,2024,34,"2",1,26294,1,4,0
846,2019,30,"3",4,53328,1,4,0
846,2020,30,"3",0,86349,0,3,1
846,2021,30,"3",1,81829,0,3,0
846,2022,30,"3",0,61358,1,4,0
846,2023,30,"3",2,71387,1,2,1
846,2024,30,"3",0,59672,0,3,0
847,2019,57,"4",1,76129,1,3,0
847,2020,57,"4",1,44686,0,3,0
847,2021,57,"4",0,37617,1,3,0
847,2022,57,"4",1,113002,1,3,0
847,2023,57,"4",0,51360,1,3,0
847,2024,57,"4",1,121827,1,4,0
848,2019,35,"2",1,54927,1,4,0
848,2020,35,"2",1,59344,0,5,0
848,2021,35,"2",1,73562,0,3,0
848,2022,35,"2",0,40789,1,3,0
848,2023,35,"2",3,75596,1,4,0
848,2024,35,"2",1,69860,1,4,0
849,2019,47,"1",3,45737,1,1,0
849,2020,47,"1",0,64033,1,3,1
849,2021,47,"1",2,110559,1,4,0
849,2022,47,"1",1,60351,1,3,0
849,2023,47,"1",2,65900,1,5,0
849,2024,47,"1",4,69444,1,4,0
850,2019,57,"4",3,110102,1,3,0
850,2020,57,"4",2,93417,0,3,0
850,2021,57,"4",3,55755,1,4,0
850,2022,57,"4",2,53732,1,3,0
850,2023,57,"4",2,65624,1,3,0
850,2024,57,"4",1,53555,0,3,0
851,2019,33,"1",0,116017,0,3,0
851,2020,33,"1",0,55578,1,4,0
851,2021,33,"1",0,60249,1,5,1
851,2022,33,"1",1,75908,0,4,0
851,2023,33,"1",1,89256,1,3,1
851,2024,33,"1",1,70747,1,3,0
852,2019,40,"3",0,62566,0,3,0
852,2020,40,"3",3,47122,1,3,0
852,2021,40,"3",1,75047,1,3,0
852,2022,40,"3",2,48023,1,5,0
852,2023,40,"3",0,61585,1,1,0
852,2024,40,"3",3,69862,1,3,0
853,2019,52,"2",0,52285,0,3,0
853,2020,52,"2",2,32858,1,4,0
853,2021,52,"2",0,46727,0,4,0
853,2022,52,"2",0,79179,1,3,1
853,2023,52,"2",5,47703,0,3,0
853,2024,52,"2",0,50999,1,3,0
854,2019,72,"5",2,117919,0,3,0
854,2020,72,"5",1,100081,0,3,0
854,2021,72,"5",1,88489,0,2,0
854,2022,72,"5",0,97017,1,2,0
854,2023,72,"5",2,71164,1,3,1
854,2024,72,"5",3,43657,1,5,0
855,2019,39,"4",2,73904,1,4,0
855,2020,39,"4",1,55158,0,4,0
855,2021,39,"4",3,27498,0,4,0
855,2022,39,"4",2,123966,0,5,0
855,2023,39,"4",3,90875,1,3,1
855,2024,39,"4",0,36966,0,3,0
856,2019,62,"2",0,44646,1,3,0
856,2020,62,"2",2,59432,0,3,1
856,2021,62,"2",1,56096,1,2,0
856,2022,62,"2",1,41672,1,3,0
856,2023,62,"2",1,51704,1,4,0
856,2024,62,"2",0,56873,0,4,1
857,2019,64,"2",0,42358,1,3,0
857,2020,64,"2",0,31997,1,3,0
857,2021,64,"2",1,92423,1,3,0
857,2022,64,"2",5,45633,1,4,0
857,2023,64,"2",3,35775,0,4,0
857,2024,64,"2",1,21818,1,2,1
858,2019,65,"3",3,80185,1,2,0
858,2020,65,"3",0,63753,1,5,0
858,2021,65,"3",0,98281,1,4,0
858,2022,65,"3",3,104232,1,4,0
858,2023,65,"3",1,55360,1,2,0
858,2024,65,"3",2,78531,1,3,1
859,2019,40,"4",1,91246,1,1,0
859,2020,40,"4",0,96471,0,3,0
859,2021,40,"4",3,42153,1,3,0
859,2022,40,"4",0,72789,0,1,0
859,2023,40,"4",1,92643,0,4,0
859,2024,40,"4",2,104447,1,3,0
860,2019,69,"1",2,63010,0,3,0
860,2020,69,"1",3,31245,1,3,0
860,2021,69,"1",5,59209,1,3,1
860,2022,69,"1",2,119826,1,2,0
860,2023,69,"1",3,58127,0,4,1
860,2024,69,"1",1,32589,1,2,0
861,2019,60,"1",1,44217,1,3,0
861,2020,60,"1",4,58104,1,3,0
861,2021,60,"1",2,81087,0,4,0
861,2022,60,"1",1,89551,1,5,1
861,2023,60,"1",2,99079,0,2,0
861,2024,60,"1",1,37477,0,3,0
862,2019,52,"2",0,69673,0,3,0
862,2020,52,"2",3,55660,1,3,0
862,2021,52,"2",4,65899,0,3,0
862,2022,52,"2",5,51398,1,3,0
862,2023,52,"2",0,46836,1,4,0
862,2024,52,"2",1,50756,1,4,0
