respondent_id,age,education,party_id,income_category,region,congress_approval
1328,20,Bachelor's,Democrat,$60k-$100k,West,34.24135901405115
1329,31,Graduate,Democrat,$30k-$60k,Northeast,41.283316466593604
1330,41,Some College,Democrat,Under $30k,Midwest,31.971366149197063
1331,42,High School,Independent,Under $30k,West,11.667888861378076
1332,34,Some College,Republican,Under $30k,South,15.757554094583323
1333,63,Bachelor's,Democrat,$60k-$100k,South,38.95771080985056
1334,42,Graduate,Independent,Under $30k,West,7.398219320700594
1335,33,High School,Independent,Under $30k,South,22.75625666470607
1336,18,Some College,Democrat,$30k-$60k,South,30.346815389020254
1337,38,High School,Democrat,$60k-$100k,South,26.748982043491758
1338,77,Bachelor's,Democrat,Under $30k,South,38.60349108909972
1339,26,High School,Republican,$60k-$100k,South,14.170008272882924
1340,38,Graduate,Republican,$30k-$60k,Midwest,24.216232821985706
1341,75,High School,Independent,$30k-$60k,South,35.630034889786394
1342,44,Some College,Republican,Under $30k,Midwest,33.399150794368424
1343,57,Graduate,Independent,$30k-$60k,West,25.18670216862818
1344,54,Graduate,Republican,$30k-$60k,South,21.40706988167863
1345,33,Bachelor's,Republican,Under $30k,West,32.34708186328669
1346,51,Some College,Democrat,Over $100k,West,38.207934633195606
1347,84,High School,Democrat,$30k-$60k,South,28.493148862728603
1348,63,High School,Independent,Over $100k,South,26.201914879988458
1349,45,Graduate,Republican,$60k-$100k,West,16.24987197546934
1350,39,Graduate,Independent,$60k-$100k,Midwest,6.934053417802716
1351,83,Bachelor's,Independent,$30k-$60k,Midwest,10.10748187412701
1352,62,High School,Republican,$30k-$60k,West,9.533730323861196
1353,82,Bachelor's,Republican,Over $100k,West,28.995743770767085
1354,77,Bachelor's,Independent,$30k-$60k,West,28.97941754291911
1355,20,Bachelor's,Independent,$60k-$100k,Midwest,5.910721586063305
1356,83,Graduate,Democrat,$60k-$100k,Northeast,32.40097791088775
1357,32,Graduate,Independent,$60k-$100k,South,14.771020168930328
1358,74,Some College,Independent,Under $30k,West,17.337587576350614
1359,67,High School,Democrat,Under $30k,South,24.563914355216987
1360,82,Some College,Democrat,Under $30k,Northeast,32.89367461588163
1361,58,Some College,Democrat,Under $30k,Northeast,27.060944573772254
1362,74,Some College,Republican,Over $100k,West,8.026714512535204
1363,18,High School,Republican,Under $30k,South,11.40876654133121
1364,33,Some College,Republican,Over $100k,Midwest,20.056663587232176
1365,32,Bachelor's,Independent,Over $100k,Northeast,24.40990021495348
1366,50,Some College,Independent,Over $100k,West,11.122479443207727
1367,48,Some College,Democrat,$30k-$60k,South,26.833982760775953
1368,37,Graduate,Republican,$30k-$60k,West,34.833283782262896
1369,34,Some College,Republican,$60k-$100k,South,9.260195356049408
1370,26,Graduate,Republican,$30k-$60k,South,44.956096776143774
1371,64,High School,Democrat,$30k-$60k,West,24.10037775792163
1372,72,Some College,Independent,$60k-$100k,South,18.953283691699873
1373,22,High School,Independent,$30k-$60k,South,4.491469527146233
1374,47,Graduate,Democrat,$30k-$60k,South,50.741308774576474
1375,69,Some College,Independent,$60k-$100k,Midwest,35.69087573856673
1376,70,Graduate,Independent,$30k-$60k,South,42.06093581991539
1377,46,High School,Independent,Over $100k,Northeast,0
1378,59,High School,Republican,Under $30k,Northeast,40.41349791494491
1379,33,High School,Independent,$30k-$60k,South,22.39027067169855
1380,61,High School,Independent,$30k-$60k,Midwest,34.79744529713267
1381,72,High School,Republican,$60k-$100k,Northeast,19.859587859486943
1382,71,Some College,Independent,Under $30k,South,23.411616324634483
1383,64,Some College,Republican,Under $30k,Northeast,25.845129074582243
1384,60,High School,Republican,$60k-$100k,Northeast,16.379491698462328
1385,70,Bachelor's,Democrat,$30k-$60k,Midwest,49.46851004064327
1386,76,Graduate,Democrat,Over $100k,West,44.08373981963453
1387,64,Some College,Independent,$60k-$100k,Midwest,40.07304822113047
1388,53,Some College,Republican,$60k-$100k,West,6.30945994441511
1389,64,High School,Republican,$30k-$60k,South,11.86340392543725
1390,25,Bachelor's,Republican,$30k-$60k,Northeast,11.705456454828708
1391,58,Some College,Republican,$30k-$60k,West,22.73460820835528
1392,74,High School,Democrat,$30k-$60k,Northeast,24.938957153189357
1393,42,Graduate,Republican,$30k-$60k,South,37.98047382985538
1394,40,Bachelor's,Independent,$30k-$60k,West,0
1395,33,Some College,Independent,$30k-$60k,South,27.926502646055457
1396,34,Graduate,Democrat,Over $100k,South,50.1210679318958
1397,55,High School,Independent,Over $100k,West,21.02215794133541
1398,82,High School,Republican,$30k-$60k,South,31.440716540077336
1399,45,High School,Independent,$60k-$100k,West,23.30411777044696
1400,45,High School,Democrat,Under $30k,South,43.66530602650474
1401,51,Bachelor's,Democrat,Under $30k,South,45.24716516375781
1402,56,Some College,Republican,$60k-$100k,Midwest,24.87634911649512
1403,33,Some College,Democrat,$60k-$100k,West,31.48060823893766
1404,43,Bachelor's,Democrat,Over $100k,West,28.61428819387737
1405,59,Some College,Independent,Under $30k,West,0
1406,71,Some College,Democrat,Under $30k,Northeast,22.918345365918594
1407,22,High School,Republican,$30k-$60k,Northeast,39.57790990367941
1408,40,High School,Democrat,$30k-$60k,South,26.921410038003273
1409,62,Some College,Republican,$60k-$100k,Northeast,0
1410,21,Graduate,Republican,$60k-$100k,West,19.612037268437966
1411,58,Bachelor's,Republican,$30k-$60k,West,18.599160849196394
1412,36,Some College,Democrat,$30k-$60k,Midwest,26.359075360080997
1413,47,Some College,Independent,$60k-$100k,South,30.392670976616863
1414,24,High School,Independent,Under $30k,South,22.97667185288094
1415,60,Bachelor's,Republican,$30k-$60k,South,54.08585812525241
1416,82,Bachelor's,Republican,$60k-$100k,Midwest,22.80666132724575
1417,69,Bachelor's,Democrat,$30k-$60k,South,10.707292824978143
1418,85,Graduate,Democrat,Over $100k,Midwest,30.76785667603716
1419,27,Some College,Republican,Over $100k,South,15.228997280822712
1420,46,Bachelor's,Democrat,Over $100k,South,52.20191412918538
1421,74,Some College,Democrat,$30k-$60k,South,27.97199492754886
1422,61,Bachelor's,Independent,$60k-$100k,South,28.836107374184202
1423,21,Bachelor's,Republican,$30k-$60k,Midwest,16.20912455269513
1424,42,Graduate,Independent,$60k-$100k,South,21.169081547869286
1425,77,Graduate,Republican,Under $30k,Northeast,44.52244956234789
1426,85,Bachelor's,Independent,$30k-$60k,South,11.84816089669514
1427,33,Bachelor's,Independent,$30k-$60k,Midwest,9.209565803151945
1428,81,Bachelor's,Democrat,Over $100k,South,35.54730567668207
1429,80,Some College,Independent,Under $30k,South,34.413664567272285
1430,57,Graduate,Democrat,Over $100k,South,61.141127221065496
1431,26,Some College,Republican,Under $30k,Midwest,15.781814875004972
1432,65,Bachelor's,Democrat,Under $30k,Northeast,23.562856360848563
1433,44,High School,Republican,$30k-$60k,South,35.99081955179933
1434,66,High School,Republican,$60k-$100k,Midwest,29.73792986084847
1435,24,Some College,Republican,$30k-$60k,Midwest,19.605314808260346
1436,59,Bachelor's,Democrat,Under $30k,South,41.19426831892167
1437,77,Graduate,Democrat,Under $30k,Midwest,40.70595918628668
1438,33,High School,Independent,Over $100k,West,10.163639034718324
1439,20,Bachelor's,Republican,$60k-$100k,Midwest,24.392541309655687
1440,35,High School,Republican,$30k-$60k,West,40.12304190831117
1441,30,Bachelor's,Republican,Over $100k,West,19.073774035527748
1442,80,Bachelor's,Republican,Over $100k,South,0
1443,47,Some College,Independent,$60k-$100k,Midwest,27.683912038731528
1444,31,Some College,Republican,Over $100k,South,27.70872107763676
1445,62,Bachelor's,Independent,$30k-$60k,Midwest,35.57766017376416
1446,39,Graduate,Democrat,$60k-$100k,West,34.066173359718135
1447,81,Some College,Democrat,$30k-$60k,Northeast,41.687995366793935
1448,72,Bachelor's,Republican,$30k-$60k,Midwest,38.0559020838963
1449,24,Bachelor's,Democrat,$30k-$60k,South,23.194186368229598
1450,19,Some College,Republican,Under $30k,West,19.82786517406453
1451,60,Bachelor's,Democrat,Over $100k,Midwest,37.622888303818776
1452,43,Some College,Independent,$30k-$60k,Northeast,20.752117634283973
1453,61,Graduate,Independent,$60k-$100k,South,39.59012084108008
1454,49,Some College,Independent,$30k-$60k,Midwest,16.834990910701396
1455,63,High School,Independent,Under $30k,Midwest,48.503605862149804
1456,72,Some College,Independent,Over $100k,Northeast,24.454780972245004
1457,27,High School,Republican,$60k-$100k,South,26.386206339280363
1458,20,Some College,Independent,$30k-$60k,West,19.913634392757476
1459,84,Graduate,Republican,Under $30k,Northeast,9.347075726872934
1460,36,Graduate,Republican,Under $30k,Northeast,18.54137266804103
1461,55,High School,Democrat,Under $30k,Midwest,26.76407291437939
1462,60,Some College,Republican,$60k-$100k,West,35.33055116728709
1463,83,Bachelor's,Independent,$30k-$60k,West,18.455612534445176
1464,85,Graduate,Independent,$60k-$100k,Midwest,17.062909005587517
1465,46,Bachelor's,Democrat,$30k-$60k,Midwest,30.432307312336714
1466,30,Some College,Republican,Under $30k,West,34.888269756398245
1467,45,High School,Independent,$30k-$60k,Midwest,36.96961023639555
1468,74,Some College,Democrat,Over $100k,Northeast,33.658811037087794
1469,22,Some College,Independent,Under $30k,West,31.690781799838206
1470,62,Graduate,Democrat,$60k-$100k,South,56.269090340520926
1471,75,Some College,Republican,Under $30k,Midwest,57.14814845272656
1472,63,High School,Independent,$30k-$60k,South,45.5972876373774
1473,22,Graduate,Independent,$30k-$60k,Midwest,2.4664263555351624
1474,85,High School,Democrat,$30k-$60k,South,49.63769300229395
1475,77,Bachelor's,Independent,Over $100k,South,13.834284941206036
1476,48,Graduate,Republican,$60k-$100k,Midwest,48.57419509748725
1477,44,Some College,Democrat,Under $30k,Midwest,21.940069016157757
1478,77,High School,Democrat,Over $100k,Northeast,37.371003822017045
1479,77,Bachelor's,Democrat,Over $100k,South,39.60223484455547
1480,78,Some College,Independent,Under $30k,South,37.663859322373746
1481,73,Bachelor's,Independent,$60k-$100k,Northeast,30.1834938456314
1482,61,Some College,Democrat,$60k-$100k,Northeast,30.041576970335935
1483,27,Bachelor's,Democrat,Under $30k,South,52.520796572824494
1484,24,High School,Democrat,$30k-$60k,South,50.96140391191619
1485,21,High School,Independent,$60k-$100k,West,17.05306717124428
1486,27,Some College,Independent,Over $100k,South,9.577967758968049
1487,74,Graduate,Independent,$30k-$60k,West,27.911932944552106
1488,62,High School,Democrat,$60k-$100k,Midwest,33.61480252152021
1489,32,High School,Republican,Under $30k,Midwest,13.624139375849854
1490,63,Graduate,Democrat,$30k-$60k,South,32.45563107728144
1491,85,High School,Republican,Under $30k,West,21.520893895184823
1492,52,Bachelor's,Republican,$30k-$60k,West,15.408674670123064
1493,32,Some College,Democrat,Under $30k,South,50.14660305366223
1494,52,High School,Independent,$60k-$100k,Midwest,14.235433629148716
1495,40,Bachelor's,Republican,$60k-$100k,West,38.37123691780428
1496,22,Bachelor's,Republican,Under $30k,West,17.025826480320756
1497,71,Some College,Republican,$60k-$100k,South,35.40958367813235
1498,59,Bachelor's,Independent,Under $30k,Midwest,36.69783809892414
1499,44,High School,Democrat,$30k-$60k,South,21.08763143732679
1500,44,High School,Democrat,$30k-$60k,South,35.62243109935172
1501,60,High School,Democrat,$60k-$100k,South,21.067029429799767
1502,81,Bachelor's,Independent,$30k-$60k,South,43.11873163873452
1503,19,Some College,Independent,$30k-$60k,West,10.012185327349416
1504,19,High School,Democrat,$30k-$60k,South,30.82301671457647
1505,63,Some College,Democrat,$30k-$60k,Midwest,43.15078923707171
1506,39,High School,Democrat,Under $30k,West,31.498808897658858
1507,74,High School,Democrat,$60k-$100k,South,45.96674124675971
1508,36,Graduate,Independent,$30k-$60k,South,19.74792229659964
1509,63,Bachelor's,Democrat,Under $30k,South,22.58136603906696
1510,51,Some College,Republican,Under $30k,South,24.384237254561242
1511,82,Bachelor's,Republican,$30k-$60k,West,22.963856435491792
1512,71,Bachelor's,Independent,Over $100k,Northeast,35.223444254395815
1513,39,Bachelor's,Independent,Under $30k,South,23.28323469582152
1514,62,Graduate,Independent,$60k-$100k,South,15.697558785621869
1515,74,Bachelor's,Independent,$60k-$100k,South,8.230412456997854
1516,41,High School,Independent,Over $100k,West,28.768196265328264
1517,46,Some College,Independent,$30k-$60k,South,0
1518,60,Bachelor's,Republican,$60k-$100k,South,12.304993406232814
1519,62,Bachelor's,Independent,$30k-$60k,Midwest,26.521571134945077
1520,75,High School,Democrat,$30k-$60k,West,38.643312022622496
1521,43,Bachelor's,Democrat,$30k-$60k,Northeast,40.92193049380169
1522,21,Some College,Independent,$30k-$60k,South,11.661510863673689
1523,40,High School,Republican,$60k-$100k,South,16.148254321934303
1524,74,High School,Independent,$60k-$100k,Midwest,32.684097516680005
1525,39,Bachelor's,Democrat,$30k-$60k,South,38.06395128586168
1526,63,Some College,Republican,Under $30k,South,17.99159008714902
1527,47,High School,Republican,$30k-$60k,South,35.652508468269914
1528,31,Some College,Democrat,Under $30k,Midwest,53.95806566993407
1529,50,Some College,Democrat,Over $100k,South,10.869889922052323
1530,73,Some College,Republican,$60k-$100k,South,10.917524087055128
1531,62,Some College,Independent,Under $30k,Northeast,26.42224150073257
1532,18,High School,Democrat,$30k-$60k,South,45.912671295711824
1533,51,Graduate,Republican,$30k-$60k,Midwest,34.58612455708405
1534,60,High School,Republican,$30k-$60k,South,35.55196509874637
1535,61,Some College,Independent,Over $100k,West,23.497897330918548
1536,23,High School,Republican,$30k-$60k,South,14.528533491286694
1537,22,High School,Republican,Over $100k,West,28.49286212630855
1538,65,Some College,Independent,Under $30k,South,20.103615010279313
1539,75,High School,Republican,$30k-$60k,South,33.41870838137201
1540,71,Bachelor's,Democrat,$30k-$60k,South,29.759816712996702
1541,44,Bachelor's,Independent,$30k-$60k,Northeast,17.179440912711613
1542,71,High School,Democrat,Over $100k,South,29.787579698643427
1543,76,Some College,Democrat,$30k-$60k,South,23.31848194982531
1544,30,Bachelor's,Republican,Over $100k,West,2.7972895703328824
1545,72,Bachelor's,Independent,Under $30k,Northeast,14.709667911393181
1546,83,High School,Democrat,$30k-$60k,Midwest,50.35185312718731
1547,73,Some College,Republican,$30k-$60k,Northeast,35.32023069285746
1548,48,Some College,Republican,$30k-$60k,South,1.7737281523410822
1549,73,Bachelor's,Independent,$30k-$60k,South,27.502392466451425
1550,52,Bachelor's,Democrat,$30k-$60k,West,29.8027041366888
1551,37,Some College,Independent,$60k-$100k,West,28.778693002722775
1552,46,Bachelor's,Republican,Under $30k,Northeast,33.77572047640818
1553,72,High School,Independent,$30k-$60k,South,1.781605015089923
1554,50,Some College,Republican,Over $100k,South,36.13552202236173
1555,71,Some College,Republican,$30k-$60k,South,13.294085721985374
1556,79,High School,Independent,$60k-$100k,Midwest,23.25596161644579
1557,75,Bachelor's,Independent,Under $30k,Midwest,10.910264007403445
1558,20,High School,Independent,$60k-$100k,South,3.329479539796024
1559,55,Graduate,Independent,$30k-$60k,Midwest,11.499570185393548
1560,22,Graduate,Independent,Under $30k,South,18.693404284724235
1561,65,Bachelor's,Democrat,Under $30k,South,25.667036614962765
1562,74,High School,Independent,Over $100k,Midwest,18.181073223972753
1563,19,Some College,Democrat,$30k-$60k,South,34.95097475128369
1564,27,Bachelor's,Independent,Over $100k,Northeast,4.683489433807612
1565,50,Some College,Democrat,$60k-$100k,Northeast,52.568929339225114
1566,45,Graduate,Republican,$30k-$60k,South,32.10239898796759
1567,78,Graduate,Republican,Over $100k,South,45.096869220756304
1568,22,High School,Democrat,Under $30k,South,11.9855522233299
1569,43,Graduate,Republican,$30k-$60k,South,28.53813045064173
1570,74,Graduate,Independent,$30k-$60k,West,23.538866069317447
1571,71,Some College,Democrat,$60k-$100k,South,29.312804273110057
1572,27,Some College,Republican,Over $100k,South,33.52459695886617
1573,77,Bachelor's,Independent,Under $30k,Midwest,26.3057025878538
1574,25,Some College,Independent,$30k-$60k,Northeast,0.8084973178295982
1575,74,Some College,Independent,Over $100k,West,22.771556142408084
1576,84,High School,Republican,$60k-$100k,Northeast,24.044469162792495
1577,38,Bachelor's,Independent,$60k-$100k,West,12.543502072498866
1578,39,Some College,Republican,$60k-$100k,South,9.834107374420519
1579,83,Bachelor's,Republican,Under $30k,Northeast,33.385311179150506
1580,48,Some College,Republican,Over $100k,South,9.432049263209464
1581,28,Bachelor's,Democrat,$30k-$60k,West,35.9083516849828
1582,34,High School,Republican,$60k-$100k,South,30.293585783158036
1583,85,Bachelor's,Republican,Under $30k,Northeast,55.11149704715723
1584,51,Some College,Democrat,$60k-$100k,Northeast,44.72863683928307
1585,80,Some College,Independent,$30k-$60k,Midwest,17.521499623034046
1586,52,Some College,Democrat,Under $30k,South,49.42741582951006
1587,37,Graduate,Independent,$30k-$60k,Northeast,28.574647292083142
1588,62,Bachelor's,Democrat,Under $30k,South,40.040465210032934
1589,30,Bachelor's,Independent,$30k-$60k,Northeast,28.69353044696005
1590,48,Bachelor's,Democrat,$30k-$60k,South,32.50713500101814
1591,36,High School,Independent,Under $30k,South,9.013555281300402
1592,55,High School,Republican,Over $100k,Northeast,23.747856201594928
1593,53,Bachelor's,Democrat,$30k-$60k,South,53.812768147755285
1594,49,Some College,Independent,$60k-$100k,South,43.78779505299291
1595,67,Some College,Independent,Under $30k,West,33.120028701062985
1596,65,High School,Independent,$60k-$100k,South,30.979207354386062
1597,64,Some College,Republican,Over $100k,Midwest,23.677613857112043
1598,83,Some College,Republican,$60k-$100k,Midwest,36.60855677695208
1599,77,Bachelor's,Independent,$30k-$60k,South,15.31258567853615
1600,48,Graduate,Independent,$30k-$60k,Midwest,18.37958774821825
1601,65,High School,Republican,Under $30k,West,6.099583869623782
1602,39,Bachelor's,Independent,$30k-$60k,South,0
1603,81,Bachelor's,Democrat,$60k-$100k,South,42.987597000348
1604,76,Some College,Independent,$60k-$100k,West,9.13950753774442
1605,32,Graduate,Republican,Under $30k,Midwest,31.128928330945467
1606,70,High School,Independent,$60k-$100k,Midwest,24.455183246261168
1607,51,Bachelor's,Independent,$60k-$100k,West,25.297309829268066
1608,67,Graduate,Republican,$30k-$60k,Midwest,59.391969555439836
1609,32,Some College,Democrat,$30k-$60k,South,21.317263146259414
1610,28,Some College,Independent,Over $100k,South,35.01991196894208
1611,34,High School,Democrat,Under $30k,Northeast,30.495183948215356
1612,45,Bachelor's,Democrat,$60k-$100k,West,28.788231612461637
1613,83,High School,Independent,Over $100k,South,25.08775563277729
1614,64,Some College,Democrat,$60k-$100k,Northeast,31.570810264164805
1615,49,High School,Republican,Under $30k,Midwest,15.519272280923847
1616,50,Graduate,Democrat,Under $30k,South,24.886766169987993
1617,65,High School,Democrat,$60k-$100k,Northeast,35.396338342665395
1618,43,High School,Democrat,Under $30k,Midwest,26.91689683328746
1619,37,High School,Democrat,Over $100k,South,42.13266247706
1620,61,Some College,Democrat,$60k-$100k,Northeast,40.99143997969499
1621,44,High School,Independent,Over $100k,Midwest,20.673429296593074
1622,66,Bachelor's,Republican,$60k-$100k,South,17.42364085289062
1623,67,Some College,Republican,$30k-$60k,South,50.230029227969716
1624,68,Some College,Independent,Over $100k,Midwest,19.163544729586263
1625,36,Some College,Republican,$30k-$60k,South,23.91871835921163
1626,68,High School,Independent,Over $100k,South,8.673587694547434
1627,74,Bachelor's,Republican,$60k-$100k,South,16.65970962732514
1628,27,High School,Republican,$30k-$60k,West,34.90567078095514
1629,53,Some College,Republican,Under $30k,West,44.10499576660844
1630,55,High School,Democrat,$60k-$100k,West,44.587613603845696
1631,58,Bachelor's,Democrat,$60k-$100k,Midwest,47.066057555797244
1632,31,Bachelor's,Republican,Over $100k,Midwest,22.80709922137821
1633,53,Bachelor's,Independent,Over $100k,West,59.311253024333034
1634,25,Graduate,Democrat,$60k-$100k,West,23.46689789302456
1635,39,Graduate,Independent,$60k-$100k,Midwest,18.951230185949363
1636,31,Some College,Republican,$30k-$60k,Northeast,25.112600632306023
1637,41,Bachelor's,Republican,$60k-$100k,West,22.189555315827207
1638,65,Graduate,Republican,$60k-$100k,West,19.248870335309242
1639,42,Some College,Democrat,$30k-$60k,Northeast,22.131904526646636
1640,38,High School,Independent,Under $30k,South,0
1641,51,High School,Independent,$30k-$60k,Midwest,35.121993178681294
1642,82,Some College,Independent,$30k-$60k,South,40.33301747074859
1643,32,Some College,Republican,$60k-$100k,South,19.365835533996425
1644,36,Graduate,Republican,$30k-$60k,South,27.098935009594165
1645,38,Graduate,Republican,$30k-$60k,South,39.21348826751962
1646,54,High School,Democrat,$60k-$100k,South,34.47962631863197
1647,63,High School,Democrat,$30k-$60k,Midwest,38.31642506792266
1648,32,Graduate,Democrat,$60k-$100k,South,46.160855965691376
1649,41,Graduate,Republican,$30k-$60k,Midwest,23.09421710980316
1650,82,Some College,Democrat,$30k-$60k,Northeast,50.125824858682975
1651,70,Some College,Republican,$60k-$100k,West,21.833342868630957
1652,20,Some College,Democrat,$30k-$60k,Midwest,24.268489686801455
1653,82,Some College,Republican,Under $30k,Northeast,24.786754133652863
1654,33,Bachelor's,Republican,Under $30k,South,25.40112313156466
1655,70,Bachelor's,Democrat,$60k-$100k,West,26.64955987157799
1656,38,High School,Republican,Under $30k,Northeast,32.3453215880376
1657,28,High School,Independent,Under $30k,Midwest,12.15121884229845
1658,24,Graduate,Independent,$30k-$60k,West,21.540774767149426
1659,34,Some College,Democrat,Over $100k,Northeast,23.21235886696024
1660,84,High School,Democrat,Under $30k,South,28.841267103086558
1661,36,Graduate,Democrat,$30k-$60k,Northeast,39.8132159626106
1662,52,Bachelor's,Independent,Under $30k,Northeast,37.699752474909644
1663,26,Some College,Republican,$60k-$100k,South,11.456771851660548
1664,73,Graduate,Democrat,$60k-$100k,South,29.299374998349222
1665,84,Graduate,Democrat,$30k-$60k,South,38.91038820122417
1666,82,High School,Independent,$60k-$100k,Midwest,0
1667,80,Bachelor's,Democrat,$60k-$100k,Midwest,42.371176050411236
1668,46,Some College,Republican,$60k-$100k,Midwest,22.623774543229686
1669,46,Bachelor's,Democrat,$30k-$60k,Midwest,28.406160991507484
1670,53,Bachelor's,Independent,Under $30k,South,0
1671,36,Bachelor's,Independent,Under $30k,West,20.426779713631007
1672,78,Some College,Independent,$60k-$100k,South,16.975350644913807
1673,37,Some College,Independent,$30k-$60k,Midwest,64.58312424178018
1674,53,High School,Independent,Over $100k,Midwest,16.228657634074008
1675,35,High School,Republican,$60k-$100k,West,1.9939715397648499
1676,32,Bachelor's,Independent,$60k-$100k,West,10.69882282082525
1677,61,Some College,Democrat,$60k-$100k,West,16.87356056877091
1678,25,Graduate,Republican,Over $100k,West,44.90849600569081
1679,29,Bachelor's,Republican,$30k-$60k,Northeast,24.866371301774993
1680,42,High School,Republican,$60k-$100k,Northeast,0
1681,80,High School,Independent,Over $100k,Midwest,24.40220954074777
1682,51,Some College,Independent,Under $30k,South,30.856477835787615
1683,50,Bachelor's,Independent,Over $100k,South,11.925967288254213
1684,21,Bachelor's,Republican,Under $30k,South,28.341542865552327
1685,57,High School,Independent,Over $100k,South,19.670175852327013
1686,33,Bachelor's,Democrat,$30k-$60k,South,39.76820359106428
1687,63,Some College,Independent,Under $30k,South,17.937176499013542
1688,56,High School,Republican,Under $30k,South,27.922466725300687
1689,54,Bachelor's,Republican,$30k-$60k,South,22.31992286214117
1690,45,Some College,Democrat,Over $100k,South,26.198316857993923
1691,51,High School,Republican,Under $30k,West,38.95332726036451
1692,44,High School,Republican,$30k-$60k,Northeast,9.799736008332502
1693,18,Bachelor's,Republican,$30k-$60k,South,27.808743276555234
1694,67,Graduate,Republican,$30k-$60k,Northeast,21.875286343594688
1695,80,Some College,Republican,$30k-$60k,West,28.833839605240357
1696,78,Bachelor's,Republican,$30k-$60k,South,25.27675770690744
1697,29,Graduate,Republican,Over $100k,West,28.567798709530464
1698,52,High School,Democrat,$60k-$100k,South,28.246567399535667
1699,48,Some College,Republican,$30k-$60k,West,31.22683428061421
1700,35,Some College,Independent,Under $30k,Midwest,6.496124402893479
1701,75,Some College,Republican,$60k-$100k,South,52.10782163178587
1702,72,Graduate,Republican,$30k-$60k,Northeast,24.14092149192402
1703,72,Bachelor's,Republican,Over $100k,Northeast,20.3119966801129
1704,18,Some College,Democrat,$30k-$60k,West,22.593697571491184
1705,61,Graduate,Republican,Under $30k,South,9.843733436991808
1706,22,High School,Democrat,Under $30k,Northeast,22.931836702055776
1707,58,High School,Independent,$30k-$60k,Midwest,23.89757647952924
1708,37,High School,Independent,$30k-$60k,Midwest,17.396270346375452
1709,34,Graduate,Independent,$60k-$100k,West,35.572271470679624
1710,68,High School,Republican,$60k-$100k,West,19.739059679915716
1711,55,Some College,Republican,Under $30k,West,23.037308507271977
1712,47,High School,Republican,$30k-$60k,West,40.46558413014367
1713,78,High School,Democrat,Under $30k,Midwest,43.137031837255314
1714,82,Graduate,Independent,$30k-$60k,Midwest,17.12599440937287
1715,60,Some College,Republican,Under $30k,Midwest,43.161987444043405
1716,82,High School,Independent,$30k-$60k,South,27.275802583199983
1717,73,Bachelor's,Republican,$30k-$60k,South,44.95755422695533
1718,28,Graduate,Independent,Under $30k,South,14.619943568948079
1719,33,Some College,Republican,Under $30k,South,36.143734460535654
1720,50,Bachelor's,Republican,$30k-$60k,West,31.54114321958901
1721,52,High School,Democrat,$60k-$100k,West,31.338278932814777
1722,25,Some College,Republican,Under $30k,West,31.231344012443678
1723,33,Bachelor's,Republican,$60k-$100k,South,2.3919641059367223
1724,82,High School,Democrat,$60k-$100k,Midwest,36.74816561189102
1725,45,High School,Republican,Over $100k,South,45.82834119026926
1726,30,High School,Republican,Under $30k,Midwest,14.239354120451537
1727,22,Some College,Republican,$30k-$60k,Midwest,34.51624380344746
1728,70,High School,Independent,Under $30k,Northeast,22.93088254918664
1729,21,Bachelor's,Republican,Over $100k,South,34.37879044809378
1730,19,Bachelor's,Republican,Under $30k,Midwest,11.658111199573941
1731,19,Bachelor's,Independent,Under $30k,West,26.871777327763326
1732,40,Bachelor's,Independent,$60k-$100k,West,17.464274580285448
1733,36,Graduate,Democrat,$30k-$60k,Northeast,36.82321016051473
1734,39,Bachelor's,Republican,Under $30k,West,19.479232146393603
1735,82,High School,Independent,Under $30k,South,24.39375471614902
1736,19,Some College,Independent,$60k-$100k,Northeast,10.501436360746208
1737,84,Bachelor's,Independent,$60k-$100k,Northeast,41.243678902228524
1738,73,High School,Republican,$60k-$100k,South,33.721978762605175
1739,61,Bachelor's,Democrat,$60k-$100k,Midwest,19.57789758165395
1740,68,High School,Democrat,Under $30k,South,23.269905352440926
1741,36,High School,Republican,$60k-$100k,West,16.710109593161082
1742,84,Some College,Independent,$60k-$100k,West,24.35352574666681
1743,76,Graduate,Independent,Over $100k,South,15.78596576251999
1744,82,Graduate,Democrat,$30k-$60k,Northeast,39.448514587609864
1745,74,Some College,Democrat,$60k-$100k,South,37.963430094763766
1746,48,Some College,Republican,$60k-$100k,West,42.01021791367828
1747,76,Some College,Democrat,$30k-$60k,Northeast,21.716600727345124
1748,48,Bachelor's,Democrat,$30k-$60k,Northeast,32.50326919673619
1749,59,Some College,Republican,$30k-$60k,South,35.72695714626951
1750,31,Some College,Democrat,Over $100k,South,32.572242539647654
1751,37,Some College,Republican,$60k-$100k,Midwest,29.643221034849944
1752,42,Bachelor's,Independent,Over $100k,South,47.83741620959083
1753,63,Some College,Democrat,$30k-$60k,Midwest,23.43396209543778
1754,23,High School,Republican,$30k-$60k,Midwest,32.34585916861167
1755,41,Some College,Democrat,$30k-$60k,West,48.273712060729125
1756,64,Graduate,Independent,$30k-$60k,Midwest,33.62800945591634
1757,34,High School,Democrat,Under $30k,South,47.20932751201273
1758,54,Some College,Republican,Over $100k,Midwest,28.905490962535435
1759,67,Bachelor's,Democrat,Under $30k,South,32.79839289843079
1760,46,High School,Independent,Under $30k,West,10.365788007192851
1761,67,High School,Republican,Under $30k,Midwest,11.245948848491821
