"congress","bill_id","member_id","party","ideology","bill_ideology","vote","district_partisanship"
114,766,166,"Dem",-0.0783080382710142,1.5326246728159,0,21.1
117,432,14,"Rep",-0.257419194205784,0.407638495684041,0,-2.4
114,108,23,"Rep",-0.180562110775446,0.616876202515735,1,-2.8
114,163,344,"Dem",0.235668421019873,-1.09079448421231,1,24.5
114,254,404,"Rep",-0.210412479980723,-0.282088300893746,1,-0.2
116,329,326,"Rep",-0.0480736859054417,0.0360270590310844,0,12.4
115,615,374,"Rep",-0.341729534981306,-0.216279597883645,0,16
118,302,404,"Dem",0.768859779712539,0.552231904430354,0,24.5
114,138,197,"Dem",-0.163784903477823,-1.4683878615052,0,3.2
116,765,134,"Rep",0.606606118107597,0.297013644795379,1,-14.2
118,563,249,"Dem",0.207170401107675,-0.0377143600090987,0,25.1
115,702,222,"Dem",0.0409209425965835,0.0238250258386661,1,-26.7
118,762,329,"Dem",-0.0989381371753196,-1.17402651980164,0,-24
116,377,446,"Rep",-0.334527325804964,-0.540280849370926,0,10.7
118,39,216,"Dem",-0.031034584020838,-0.767362336836762,0,5.5
114,467,81,"Dem",0.267636890121495,0.583446739655812,1,-1.7
118,174,415,"Rep",-0.297027537625086,-1.05182949497415,1,-18
116,756,447,"Rep",0.272146029414,-0.209052797745435,1,6.1
116,787,82,"Dem",-0.724062335632444,-0.528142991300984,0,-15.4
116,746,180,"Rep",-0.317742944020871,-0.352275786091949,0,-3.3
116,676,462,"Dem",0.0323208057993868,-0.24092549846651,0,8.3
118,150,496,"Rep",-0.496652216989135,0.688755500229316,1,0
115,265,437,"Rep",-0.288481281757799,2.13876452610122,1,29
118,33,297,"Dem",0.941545126517695,0.270244724258849,0,-14.6
117,395,311,"Dem",-0.351930606751892,0.0269070509436811,1,-0.1
118,491,359,"Rep",-0.294919932820058,1.06960024912149,1,-15.6
116,11,499,"Dem",0.41758750320331,-0.629602967546105,1,20.7
115,109,88,"Dem",-0.192067831885332,-0.66842434280809,1,-6
117,315,431,"Dem",0.363012281205479,-0.952810558073746,0,-28.9
116,529,488,"Rep",0.240831217816592,-0.60867404154467,1,-1
116,181,460,"Dem",-0.280915688327299,-0.373465511636902,1,-1.3
115,28,302,"Dem",-0.448235685115932,0.00972184873744364,1,-5
117,402,417,"Dem",0.539154947521979,0.577943548387684,1,-25.6
118,326,419,"Rep",-0.0540776135704475,-0.276940342437354,0,18.1
116,518,110,"Rep",0.142408486035272,-0.877028060958027,1,-27.6
114,642,127,"Dem",0.20173280133938,1.36996566671198,0,27.1
117,143,197,"Dem",0.736952142155636,-1.13837606627874,1,23.8
118,274,426,"Rep",-0.0606080168461519,-1.13594170655691,0,18.2
114,358,130,"Dem",0.638178463606464,-1.11320876780265,1,-0.8
118,198,454,"Rep",0.495825620033288,0.185540109229892,1,-5.5
118,756,330,"Dem",0.0952791826872116,1.30595638839142,1,-3.2
116,584,60,"Rep",0.613317811410207,0.00809657336605951,1,14.8
115,574,253,"Rep",0.153248255927474,-0.627928556319208,1,-13.1
117,185,119,"Rep",0.671613010515777,-0.880718763557839,1,5.2
118,210,434,"Dem",-0.692840146464214,-2.34479084233916,1,-9.5
116,141,388,"Rep",0.437646161594981,2.4168040079316,0,-27.3
118,224,488,"Dem",-1.01130374765042,0.518478674589023,1,23.2
115,447,57,"Rep",0.779442302822378,0.429351913254777,0,1.7
117,138,319,"Rep",0.171600297766424,0.0539470987816397,0,11.5
116,107,153,"Rep",0.370016533075888,-0.892872311500633,1,1.7
115,427,331,"Dem",-0.0469635033972537,0.161282492647628,0,25.5
118,69,269,"Dem",0.162896689892351,0.489973598150644,1,-21
117,775,369,"Dem",0.382068096971051,-1.96407586527521,1,18.5
115,739,272,"Dem",-0.636236525034549,0.221694856675937,1,29.6
118,761,117,"Dem",-0.57010468875479,0.00513242640249416,0,-29.1
117,504,339,"Rep",-0.00915879785760117,0.496156079913304,0,-11.1
115,584,294,"Dem",0.101553262516882,0.513065168542347,1,-28.2
115,211,273,"Dem",0.856823533418664,-0.83434536244944,1,10.7
114,687,404,"Dem",-0.48478514535072,-0.317791872849277,0,-20.2
115,103,303,"Dem",0.756539550407408,-0.884563184391291,0,-23.8
117,72,483,"Rep",0.391777505045808,-0.581984626216699,0,11.7
116,579,221,"Dem",0.12029649073586,0.389712750876218,0,-26.8
114,246,345,"Rep",-0.433016577976691,0.975363733796869,1,9.1
115,663,334,"Rep",0.182799474461023,-0.524880403357171,1,-15.2
114,749,8,"Rep",0.579210943169399,0.63249969204242,0,4.2
117,609,53,"Rep",-0.0226992283403487,1.99907523037697,1,-6.1
117,359,331,"Rep",0.311117766998884,0.383444825384046,0,-25.6
117,680,372,"Dem",0.294778101168587,1.07016416739871,1,-20.2
116,98,88,"Rep",-0.277239026292748,-0.012813283550917,0,11.2
114,775,440,"Rep",-0.18919269207578,-0.761174117521731,1,6.7
118,1,103,"Rep",0.81696605315096,-0.297670120820477,1,28.2
116,721,269,"Dem",-0.48299058921351,-0.0809725809059144,1,-20.2
115,676,264,"Rep",0.178466717560892,-0.599507211532818,0,-11.8
118,636,306,"Dem",0.607770407660553,-0.235682182893754,0,-24.8
115,532,40,"Dem",-0.670730404777396,0.304454994862663,0,23.4
116,516,326,"Dem",0.679577752559217,-0.432009033543958,0,26.7
114,643,257,"Dem",-0.0728217347242344,1.16263680450998,0,-4.1
116,251,414,"Rep",0.453207283315551,1.1284238360668,1,-8.4
116,393,210,"Dem",-0.0902214242300065,-1.92540566074155,0,-10.8
117,104,446,"Rep",0.609779564761357,0.527635688595949,0,-3.7
115,537,52,"Rep",-0.213345644611852,-1.1919064704071,1,-24.9
114,722,415,"Rep",-0.412532242883662,-0.617001396902423,0,-5.5
117,317,526,"Rep",0.186250683001402,-0.49343066084319,0,10.1
118,625,145,"Rep",-0.361367582060047,-0.72246420126248,0,3
118,245,307,"Rep",0.470097077757674,-0.290432241610456,0,2.9
116,279,441,"Rep",-0.0514373904861176,1.04387119073543,0,6.3
115,697,152,"Dem",-0.237141264326323,0.54383205686296,0,-26.6
117,462,310,"Dem",0.167319314375869,-0.587529063129326,0,24.7
118,166,191,"Rep",-1.03277575303967,-1.15894986018135,0,-19.9
116,408,52,"Rep",-0.0127464871635579,1.79191352088405,1,-2.2
114,504,465,"Rep",-0.369454600647223,0.749592254068327,1,-6.4
116,126,297,"Rep",0.318745745442837,0.891264600547415,0,21.9
114,95,372,"Dem",-0.633146346920076,0.802863490010018,0,-9.7
115,152,52,"Dem",0.514300302860073,0.200092319199512,0,1.5
117,568,482,"Rep",-0.755661971986365,-0.700156599967882,1,5.5
118,739,145,"Dem",0.548479049338393,-0.443824292180094,1,-13.3
117,535,169,"Dem",0.353710776074206,-0.0319984889846288,1,20.4
117,162,495,"Rep",0.221948677403567,1.10303612067457,1,-28.4
116,351,223,"Rep",-0.312105551280406,-1.65003640035343,0,-16.3
114,385,46,"Rep",-0.530745550029295,0.216329928513365,0,0
117,274,396,"Dem",0.256889310983603,-0.853260575990647,0,-15.5
114,732,294,"Rep",-0.215810423689222,-0.554573099491836,0,10.5
117,87,525,"Dem",0.081219863981427,-0.685945344563802,1,28.6
117,527,47,"Dem",-0.0725046069563475,0.545254864468617,0,-27.8
117,390,156,"Dem",0.118382032783106,0.275219274174983,0,4.2
114,568,116,"Rep",0.0886943713866735,-0.448560826635708,0,4.9
114,203,140,"Rep",0.215877479796345,-0.310234038797024,1,-10.1
116,449,484,"Dem",-0.485239161874765,-1.03463546825771,1,8.8
118,520,357,"Dem",0.0676631652556979,-0.2174973837735,1,18.2
116,653,159,"Rep",0.040331144141237,-0.015427913141712,1,2
118,669,428,"Rep",-0.393779685263937,-0.588866381334581,0,26.8
116,782,148,"Rep",0.0504094526828709,-3.72678104343866,0,17.4
115,474,39,"Dem",-0.0871682342370748,-0.420696351472014,0,-2.4
115,450,121,"Rep",-0.363110726802515,-0.0172558606561879,0,-20.6
118,262,468,"Rep",0.561050375282295,0.468386092711476,1,-19.3
117,501,176,"Rep",0.664452444999916,0.568771261359429,0,-18
114,329,508,"Rep",-0.146187530023261,-0.403901775139445,0,-11.5
118,572,493,"Rep",-0.0886197859488679,-1.53387240609391,1,-2.6
115,416,273,"Rep",-0.479074804350401,-0.518745435029475,1,1.5
116,665,471,"Rep",-0.362298283093649,0.0938568137564009,0,19
115,421,30,"Rep",0.343531142011466,0.940488865766116,0,25.3
114,173,336,"Rep",-0.142666508092282,0.550809849561772,0,7.3
114,246,458,"Rep",0.150369105772084,0.232104671312651,1,20
114,299,193,"Dem",0.0262815419630488,-1.97343350724317,1,26.1
117,585,484,"Dem",-0.499500486245925,0.887301625378249,0,-8.1
116,249,417,"Dem",-0.459397639075427,-0.360784646332802,0,15.9
118,257,494,"Rep",-0.274533062085719,-0.217218677589784,0,16.6
115,383,351,"Rep",-0.230335988591621,-0.0494368281933668,1,7
118,644,410,"Rep",-0.212500464681387,0.47082455116815,1,-15.4
114,668,192,"Dem",0.548247051147202,0.331613348936653,1,15
114,451,374,"Dem",-0.393121423077538,2.46287350080665,0,24.1
114,662,206,"Rep",0.173262166648896,-0.7859699636353,1,-10.4
114,715,111,"Dem",0.035857455144216,-0.391155419955366,0,7.9
116,10,317,"Dem",0.30041717468005,1.73842180229,0,-7.9
114,740,138,"Rep",-0.289609627148821,0.361841843152526,1,-22.8
117,357,431,"Rep",0.519498428534169,-1.26722613558521,1,1.9
116,574,154,"Rep",-0.434914600253204,0.269472112626971,1,1.8
114,794,98,"Rep",-0.173584770399201,0.602023924306338,1,15.6
118,74,473,"Rep",0.61454092303902,0.137414102042408,1,13.7
118,773,458,"Rep",0.662525920391863,0.433862815310311,0,-24.5
116,501,321,"Rep",-0.395449737746131,0.0323350550768808,1,10.4
115,601,60,"Dem",-0.366094536543401,-1.73789530765882,1,27
114,362,309,"Rep",-0.600355905685792,-0.253593619112465,1,8.6
115,452,181,"Rep",0.343062740947313,-2.40335543191084,1,-27.4
116,188,322,"Rep",-0.144369664062602,-1.09530336493828,1,-10.2
116,136,385,"Dem",-0.297361734236663,0.686602353684189,0,-1.9
114,330,468,"Dem",-0.12727745523161,0.201543621068726,1,-6.6
115,365,475,"Dem",0.997411473901918,-1.18959220273563,1,-20.4
118,350,314,"Rep",0.294576334689702,-0.286490088741031,1,-19.1
118,173,97,"Rep",-0.307155651827439,0.261761395147817,1,27.9
114,304,317,"Dem",0.212331276139405,-2.77937564838047,1,-0.9
118,390,460,"Rep",-0.207844370129591,-0.606211083067904,1,27.9
118,13,272,"Dem",-0.591212913641744,0.408319679726807,1,6.4
118,564,341,"Dem",-0.0057878480944652,-1.91849551542316,1,29.4
116,361,461,"Rep",-0.18295092611076,-0.160397458806124,0,-18.6
114,699,386,"Rep",-0.212371293650422,-0.766316564504787,0,6.8
117,762,159,"Rep",-0.302144809741619,0.403878151755804,1,10.1
118,729,291,"Dem",-0.0623133484651682,0.741149596621454,0,-3.6
115,514,449,"Rep",-0.202435915964762,1.15117005018043,1,3.4
118,479,254,"Rep",0.203290872496397,-0.581952327332658,1,26.9
116,474,32,"Rep",0.0980117995609558,0.439182119560978,0,-0.9
118,234,8,"Dem",0.431709634500661,1.2922838886294,1,16.1
118,267,390,"Rep",0.279945243731935,1.04651127221923,1,-19.2
118,95,55,"Rep",-0.165766354792894,0.938509964324098,1,-26.4
118,518,462,"Rep",-0.623588494274947,-1.31326775033359,1,17
116,688,287,"Rep",0.563712125160958,0.0854684966901016,1,-5.1
115,574,401,"Dem",-0.0131196612296904,-0.0283826309207545,0,-8.9
117,341,4,"Dem",0.397936421693738,0.211710539355583,0,10.3
118,158,487,"Dem",0.274347574479501,0.243607426738449,0,25.3
117,334,241,"Dem",0.706270707581549,0.320760760813891,0,-19.5
117,272,16,"Rep",0.264678965452327,0.349293215603939,1,5
118,709,491,"Dem",0.152459517584993,-1.0720181135625,0,-19
114,25,528,"Dem",0.114841342991152,-0.668053104916036,1,-5.7
115,719,128,"Rep",0.397851849073247,0.497905328258908,1,0.9
116,159,66,"Dem",0.381187455854565,-1.89855503093359,0,-17.7
114,444,168,"Dem",0.0027984054803839,-0.088953291673394,1,25.2
118,745,439,"Dem",-0.018454253765998,-0.556302205109116,1,21.3
114,129,8,"Rep",0.283793860371321,1.0837956778082,0,-28.5
116,453,275,"Rep",-0.100665673461256,-1.48462261197086,1,22.8
117,580,244,"Dem",-0.742585978799221,-0.862256458959579,1,16
115,228,482,"Rep",-0.756299508819881,-0.896765488473769,1,1.4
118,93,366,"Rep",-0.303761852195382,-0.555803910886591,0,-11.1
115,430,4,"Dem",-0.277011532561398,0.540042077938445,0,19.1
117,296,69,"Rep",-0.16155816805016,-0.855138284787148,1,-16.3
117,577,283,"Dem",-0.296322778021272,0.0441565467230658,1,6.2
118,338,473,"Rep",0.383363606290025,-1.7280643391871,1,-21.7
116,174,390,"Rep",-0.0152753392435958,2.89506403529539,1,29.1
118,579,427,"Dem",0.245123868793934,0.0606864346390272,1,8.4
116,754,455,"Rep",0.423522269547326,0.585325038514046,1,-27.5
115,541,147,"Dem",-0.565846342816221,1.51825899605727,0,-14.8
117,53,229,"Dem",-0.250437189678232,-0.67239066175518,1,14
118,629,48,"Rep",0.431463559327171,-0.222320908873076,0,-8.8
114,606,193,"Rep",0.498236977196656,-0.385099676286344,0,-7.9
116,470,43,"Dem",0.111250996402798,1.28714179439627,0,-26.5
117,794,305,"Rep",0.19776106071777,-1.35874724713303,0,-27
118,507,345,"Dem",-0.135603208958193,-1.0873371875772,0,24.5
114,544,288,"Dem",0.196842717578633,-1.23451844203767,0,-17.5
118,57,531,"Dem",-0.528045885911677,0.494819512161371,1,23.1
116,226,137,"Rep",-0.215141162883322,-0.592635058404257,0,-16.9
114,660,129,"Rep",-0.416690230304597,0.318199363759082,0,-18.7
114,644,456,"Dem",-0.883386146641544,-0.814941656357033,0,-22.8
118,350,236,"Rep",-0.291740749472869,-0.388345030618645,1,5.4
118,230,172,"Rep",-0.136993223140004,0.0466961569361968,0,-17.8
117,771,206,"Rep",0.217291250469832,-0.628312962762539,0,27.2
117,428,8,"Rep",0.380089340657968,-1.41980727406767,1,-22.3
117,218,447,"Dem",0.342746550397261,1.36620077350824,0,-16.2
116,601,343,"Dem",-0.0559536127896277,1.01400227489124,0,14.6
115,523,61,"Dem",0.154417384538048,-0.868704235221361,0,29.6
116,659,288,"Rep",0.0932686586806068,-0.18941119274271,1,-20.8
114,246,1,"Rep",-0.325732280056232,0.656280829170867,0,9.1
118,290,17,"Dem",0.291947562407393,0.339381458832635,1,11.4
117,252,467,"Rep",-0.227529194095549,-1.59251575866969,0,-26.8
117,308,46,"Dem",0.0233816085263738,-0.0683442007348626,1,1.9
114,614,514,"Dem",-0.203086111398882,0.861582429445264,0,21.2
114,275,455,"Dem",-0.125496933175424,2.24668098449622,0,-20.6
116,673,28,"Rep",-0.629510156193848,0.931873072640941,1,14.9
115,768,135,"Dem",-0.166977190493437,-0.955213277666498,0,22.5
117,414,449,"Rep",0.14623528961114,-0.262372736235934,1,-3.3
115,44,375,"Dem",0.760997322518842,1.74706682178247,1,25.6
117,791,455,"Rep",0.0881003297019564,0.82108978503038,0,29.4
117,20,307,"Rep",-0.0241214080697215,0.676390804760291,1,25.3
115,516,314,"Dem",-0.170728998596989,-0.213964709757525,0,-21.5
117,76,327,"Dem",-0.212602112648523,0.647435558511468,1,28.7
118,795,402,"Dem",-0.174777897000242,0.763580750938787,0,5.9
117,196,378,"Dem",0.48859946565246,-0.235135748491195,0,-24.9
115,132,120,"Rep",0.489143424640892,-0.522122892988566,1,26.4
115,32,231,"Rep",-0.302151343694633,1.23601165243645,1,-29.9
116,776,487,"Rep",0.267703854715751,-0.369117231353334,0,-6.4
117,215,528,"Dem",0.444006216032393,-0.435457443800565,0,-14
114,704,199,"Dem",0.146826472253009,-0.713076154673301,1,-21.9
117,349,281,"Dem",-0.12807917158476,0.924009326186935,1,-27.8
115,38,150,"Dem",1.01588201543331,0.282454685930568,0,7.9
116,78,469,"Rep",-0.458588445095407,1.02414195207608,0,14.6
118,564,279,"Dem",-0.152801127916089,0.23096299786426,1,-13.6
117,580,431,"Dem",0.627251714797817,-1.81301769983009,0,-19.6
114,124,63,"Dem",0.463757547369738,0.241047685110684,0,-4.5
118,198,427,"Rep",-0.660002810855071,0.0766853998738576,1,-1.7
115,575,204,"Dem",0.677018602038596,0.774651567728788,0,-12.2
114,666,360,"Rep",-0.146870942346505,-0.149693879941901,1,11.1
116,434,5,"Dem",0.0374165438610151,-0.025388283508029,0,-16.1
117,45,407,"Rep",0.687442056767726,-0.997013347707521,0,-3.4
117,191,411,"Rep",0.184022514444139,2.44041719015708,1,-21.8
118,415,454,"Rep",0.48907095045896,-0.609426078655643,1,14.4
115,739,23,"Dem",-0.071365933073574,-1.09969804836318,1,-21.2
117,256,275,"Dem",0.08730753423134,-2.06462888643734,0,-1.3
115,91,190,"Dem",0.0647374543804126,1.18802390159629,0,-18.7
117,255,327,"Rep",-0.0937328594402436,-0.085403904187253,0,10.2
114,632,212,"Dem",-0.552976586603695,-0.65413127209114,0,2.2
117,598,269,"Dem",-0.216758190735068,0.0391343685506202,0,27.6
116,690,420,"Rep",0.551817947254251,1.69349141828534,1,28.8
115,565,207,"Rep",-0.525820470963819,-0.421151315122848,0,28.9
118,95,410,"Rep",-0.241241015734596,-0.80395278124437,0,-25.4
117,257,365,"Rep",-0.265019258405024,0.742603023636612,0,-10.9
116,723,305,"Dem",0.104377621225924,-0.370113661832419,0,11.3
117,677,516,"Rep",0.355634067881959,0.0132682785772511,0,9.1
115,324,532,"Dem",0.0842749385809061,0.234612583585067,0,-19.1
117,353,2,"Dem",-0.00410392976901252,-1.1038673268996,0,-10.8
118,356,327,"Rep",-0.194191782675377,0.274740380565246,1,5
116,515,68,"Dem",-0.146903031960474,-2.42743356472534,1,-3.4
114,552,96,"Dem",0.188112435100441,2.42896369459987,0,1.8
116,517,57,"Rep",0.0712666259353722,-0.521859291171057,1,16.4
115,619,535,"Dem",0.239798991453871,0.756326747048075,1,27.1
114,78,304,"Rep",0.270841865103757,-0.431211639510987,0,4.6
118,410,442,"Dem",0.067078806972648,1.07302078439462,1,-0.6
116,185,36,"Rep",0.157877562998205,1.06879476740898,1,20.4
115,355,215,"Rep",0.618206004280805,1.66220907391833,1,10.1
114,401,222,"Dem",-0.585259104992323,-0.632163789590386,0,28.1
114,118,6,"Dem",-0.136201186470597,1.06657931150059,0,29
115,136,240,"Dem",0.707207256668212,-0.193691754377482,1,10.3
117,473,78,"Dem",0.354510104856631,0.577845666983588,0,-1.2
118,441,532,"Rep",0.594462133483265,-0.440160726995229,1,-0.4
115,267,332,"Rep",-0.26053433002008,-0.811230851540208,0,-0.7
118,637,9,"Dem",-0.0790179587337278,0.39345384788794,0,-9.1
114,321,56,"Dem",-0.287629675300468,1.9957430421435,0,-2.6
117,456,99,"Dem",-0.210598922124811,-0.984588526887137,1,10.5
118,652,5,"Dem",-0.259842937469054,-1.1837680209399,1,-2.6
115,687,278,"Dem",0.0233779118219881,0.679882193370973,1,-13.9
116,728,256,"Rep",0.580819367886601,0.0194485708667485,1,-5.3
115,521,379,"Dem",-0.50285672661944,-0.81232615401,0,-18.4
115,478,254,"Dem",0.248399148027472,0.652855057298366,1,-15.1
116,551,268,"Rep",0.276328760079673,-0.391762111707576,1,-2.2
117,167,353,"Rep",0.332769757312031,-0.577202263044515,0,-13.2
118,724,283,"Dem",-0.287629645976129,2.32367519851834,0,-8
117,246,222,"Rep",0.678352433437095,2.27333585310666,1,2
116,743,68,"Rep",-0.170954170932895,-0.490830159924098,1,-16.9
118,368,145,"Rep",-0.429274724934806,0.437581929450062,1,8.9
114,243,210,"Rep",-0.45823072720922,0.0233377930453877,0,-10.7
118,279,237,"Rep",-0.455952307629712,-0.115505413659647,0,19.9
117,437,98,"Rep",0.199877245530107,2.28229383940852,1,17.3
118,53,316,"Dem",-0.306334652037261,-0.746603054985878,1,8.1
114,674,105,"Dem",-0.0547526868606299,-0.0436374802984684,1,5.1
118,684,325,"Dem",-0.497436290235766,0.565409111289496,1,16.5
117,763,82,"Dem",-0.210758270406133,1.32423788005877,1,-5.1
116,58,505,"Rep",0.604269825503029,0.776597097304014,0,-27.8
117,367,160,"Dem",0.0395382462217989,0.6165668855782,0,9.1
118,761,231,"Dem",-0.839458958856143,0.570480025385344,1,-24.4
116,578,1,"Dem",0.216257943565962,1.0282220281148,0,-23
116,485,66,"Rep",0.21599721999881,-0.497222392445805,0,-16.1
117,53,280,"Rep",0.0818360427758075,2.023055316738,1,-23.2
116,765,30,"Rep",0.336985697543557,0.438897476192613,0,-21.9
118,697,188,"Dem",0.447553990493229,-0.403963347108919,1,-8.6
118,65,227,"Dem",0.215745861375989,-0.685899500491702,0,-9.3
114,686,522,"Rep",0.40667572421046,0.765163943424692,0,-4.3
114,665,122,"Rep",0.377826290948835,-1.58589055121113,1,-22.7
118,776,177,"Dem",-0.0699216983772062,-0.797276577518096,0,24.9
116,753,191,"Dem",0.0610210697802374,-0.198236625600053,0,-7.3
114,199,495,"Dem",0.0716855830854157,1.75000345497372,1,-20.2
117,537,485,"Dem",0.217748492506687,-0.224036047319023,0,-27.8
115,512,361,"Dem",-0.0521980120982859,0.114793844681897,1,-28.5
116,523,401,"Rep",0.28151061781886,0.74689660052986,0,9.8
117,547,482,"Rep",0.00580663118882497,0.763506834031042,0,-20.5
115,774,20,"Dem",0.1666789575011,1.12434627734529,1,11.9
115,309,47,"Dem",0.473991691141304,-1.10701902155456,0,-11
118,186,85,"Dem",-0.3083984606085,-0.26489397650567,1,6.2
118,625,131,"Dem",0.165785435352522,-0.77647907673856,0,-15.5
114,167,373,"Dem",-0.696892180573416,-0.277642107936333,0,17.7
118,468,510,"Dem",0.51967073395023,-0.794153247826809,1,-16.2
116,100,497,"Dem",-0.0950283577202696,0.432977635292086,1,-0.6
114,102,343,"Dem",-0.00128353040104629,-0.14131516296597,1,29.9
116,365,498,"Dem",0.142588734312652,-0.504137303980184,0,-15.4
117,186,138,"Dem",-0.215554388460511,-0.19411766489185,0,7.3
115,431,212,"Dem",1.03422392214003,0.488398781816551,0,21.5
114,752,224,"Dem",-0.231507217188967,-1.58207331077901,0,7.3
117,240,75,"Dem",0.380262077556323,-1.73420324228822,1,28.6
115,665,365,"Dem",-0.201459609572837,0.319211608037408,1,16.6
114,629,508,"Dem",0.241554751409763,-0.600435206149079,1,19.8
115,178,129,"Rep",0.667233010094031,-0.952825862372857,1,16
114,272,36,"Rep",0.191740768782792,-0.656123403432821,1,0.8
115,468,429,"Rep",0.246270513751699,0.222145075711599,1,10.3
116,718,405,"Dem",-0.49804380010815,0.891322979299873,0,13.9
117,96,223,"Rep",-0.364785683908713,0.205466502995724,1,-15.8
114,447,425,"Dem",0.26664934418387,0.265481196394325,1,20.3
115,340,494,"Rep",0.186156476289731,-1.42170705024145,0,27.2
114,612,427,"Rep",-0.737082417861095,0.482607626912678,1,6.4
118,710,74,"Rep",-0.158548805524683,0.442821062271711,1,-21.3
115,705,170,"Dem",-0.713073732514629,-1.73401224197744,1,-23.1
114,521,182,"Rep",0.656375567384956,0.1945101392352,1,26.8
114,776,70,"Dem",-0.0295897382241482,0.653970822809129,0,-21.6
118,175,40,"Dem",-0.221654434233181,0.149959183743826,1,-6
115,439,401,"Rep",-0.496428139440335,-0.369269100877445,0,4.1
114,199,416,"Rep",-0.0787631418669992,-0.237967757284448,1,14.5
116,231,262,"Rep",0.777169287056138,-1.18295835268697,1,6.8
115,720,266,"Dem",0.0709471441724452,-2.49648711733291,0,11.7
114,555,334,"Rep",-0.370363468655462,1.49346426122218,1,-25.9
115,308,165,"Dem",0.256095968934354,-2.11340973391999,0,-5.4
114,412,468,"Rep",0.0114757058787276,0.364552738974725,0,-17.7
115,634,86,"Rep",0.412641762563276,-0.715763488917859,1,-23.9
117,786,27,"Dem",-0.88830568841616,0.312634801790878,0,7
115,463,477,"Rep",-0.136349233459192,-1.30097050152956,0,17.7
117,714,473,"Dem",-0.0230358242035324,0.396990174105898,1,-11.7
117,513,193,"Rep",-0.0719497690184261,-0.828748325816331,1,24.1
115,1,154,"Dem",0.0518984461863806,-0.0419539525674489,0,2.5
115,753,201,"Dem",-0.435274547490724,0.267772495981461,1,-15.6
116,186,174,"Dem",-0.272014345325562,-0.928763735943601,1,4
118,353,409,"Dem",-0.173129942554945,0.966779498398015,1,-22.3
114,538,216,"Dem",-0.00754539107035088,-0.437492107891543,1,19
115,151,259,"Rep",-0.18247828421423,0.248658266555726,0,-24.9
117,360,45,"Dem",-0.616456730470868,-0.350582562132668,1,13.9
116,38,456,"Dem",0.0701104079906637,-0.734552318094063,1,9
114,312,152,"Dem",0.394607053744696,-2.45184796323743,0,-16.5
114,680,483,"Dem",-0.0579500532546703,-0.892634964230329,0,-3
118,400,261,"Rep",-0.294754835051144,1.33994632402716,1,-28.6
116,414,400,"Dem",-0.23517696371654,0.707671182366595,0,28
114,90,145,"Rep",0.275482812460227,-1.14772906149023,1,20.3
116,49,206,"Rep",0.218825976400717,0.0187797356766002,1,10.1
117,667,71,"Rep",-0.112047351393478,-0.528573346603211,0,-18.1
117,134,523,"Rep",0.142934573249998,-0.948159152660709,1,-27.1
116,386,1,"Dem",-0.290362986440188,-0.0020412294931215,1,27.5
114,65,315,"Rep",0.125842210385296,0.808352934258192,0,-27.1
115,565,520,"Dem",0.0254832373700509,1.14484102299667,1,2.8
117,575,398,"Dem",-0.370124224195827,-1.91026428652463,0,0.9
117,523,17,"Dem",-0.46267027415588,2.19974390872233,0,-8.6
114,431,162,"Dem",0.226576706808454,-0.632117943727455,0,15.7
118,29,478,"Dem",0.0968319706120759,1.93887510771661,0,-19.9
118,272,275,"Dem",-0.652876452527897,-1.5609614788864,0,-16.7
118,768,103,"Dem",0.201895136899296,-0.966025226228708,0,25.2
115,372,313,"Dem",0.337657794850325,0.974865714424424,1,-8.9
114,241,314,"Rep",0.246078046500155,0.476640838337143,0,0.8
114,216,323,"Dem",0.123678765085457,0.733703530269635,1,-10.5
114,606,378,"Rep",-0.502208963009387,-0.788386589006954,0,28.7
117,634,16,"Dem",0.0182490199558517,0.161532389501365,0,10.6
117,152,481,"Rep",0.0393581734955729,-2.30438730841358,0,-10.1
114,391,347,"Dem",0.0353362002731475,0.0799228364396931,1,16.4
114,19,270,"Rep",0.290420341780192,-1.65573027311988,0,-27.3
118,4,296,"Dem",0.385831912798384,-0.505114357728391,0,-18.3
115,295,531,"Dem",-0.115743268535801,0.0775982056879276,0,-7
114,778,162,"Dem",-0.524316094081267,-1.65116344269577,1,-19.8
118,456,446,"Dem",0.636461482746455,0.582286895503275,1,-29.4
117,361,482,"Dem",0.265936180997022,0.932977007706257,1,-5.5
117,425,361,"Rep",-0.476574652139175,-0.157027086813796,1,20.4
118,621,337,"Dem",0.743757557656552,1.24268313195169,1,1.6
115,588,406,"Dem",-0.0153747783302159,-0.610336267371072,1,-25.5
118,452,513,"Dem",0.0412367228894735,-0.899684124393573,1,-6.9
118,508,465,"Rep",0.757958914590442,-0.0140523547640444,0,6.5
117,499,419,"Dem",0.589154572437985,0.863746203029652,0,18.9
115,80,127,"Rep",0.0179360849423904,-0.0533741744409126,1,-30
116,347,504,"Dem",-0.287198293437253,0.272142920925465,0,-19.6
116,384,274,"Dem",-0.342286637552035,2.09802712243661,0,18.5
116,277,316,"Rep",-0.0621111872908251,-1.1726238839777,1,11
114,130,189,"Rep",0.210354204544416,-0.252842206591335,1,-23.7
114,456,51,"Dem",0.450398503096605,-0.0412697108874363,1,22.2
117,380,262,"Rep",0.366199408398926,-0.710038875787898,0,21.7
118,292,233,"Rep",0.41926507224163,-1.12079572869145,0,10.5
117,495,441,"Rep",0.493719629639972,0.54977106109788,1,23
